Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
803,803,27/1/2021,11:29:23:346,277.81,31.35,397.02,0.5529999999999999,941.897,413.1053023562818,278.31
804,804,27/1/2021,11:29:23:455,277.41,31.41,396.42,0.5529999999999999,941.747,413.0770680253249,278.31
805,805,27/1/2021,11:29:23:564,277.81,31.43,415.32,0.5529999999999999,941.897,413.051702695438,278.31
806,806,27/1/2021,11:29:23:674,277.81,31.32,414.72,0.5529999999999999,941.897,413.02892118823286,278.31
807,807,27/1/2021,11:29:23:783,278.31,31.39,414.72,0.5539999999999999,941.897,413.0083791904944,278.31
808,808,27/1/2021,11:29:23:893,278.81,31.41,400.02,0.5539999999999999,941.747,412.98972891604063,278.31
809,809,27/1/2021,11:29:24:17,277.81,31.57,434.52,0.5529999999999999,941.747,412.97261182110566,278.31
810,810,27/1/2021,11:29:24:111,278.81,31.33,417.72,0.5529999999999999,941.747,412.956690500276,278.31
811,811,27/1/2021,11:29:24:283,277.81,31.45,406.72,0.5529999999999999,941.747,412.9417172323594,278.31
812,812,27/1/2021,11:29:24:330,278.31,31.39,397.32,0.5529999999999999,941.897,412.92750409176034,278.31
813,813,27/1/2021,11:29:24:439,277.81,31.35,415.62,0.5529999999999999,941.747,412.9138080896117,278.31
814,814,27/1/2021,11:29:24:564,277.81,31.37,415.02,0.5529999999999999,941.897,412.900287895846,278.31
815,815,27/1/2021,11:29:24:674,277.81,31.39,414.42,0.5529999999999999,941.897,412.8865608223043,278.31
816,816,27/1/2021,11:29:24:798,278.31,31.37,431.52,0.5529999999999999,941.747,412.8722760921521,278.31
817,817,27/1/2021,11:29:24:892,277.81,31.37,418.32,0.5529999999999999,941.747,412.8571808945146,278.31
818,818,27/1/2021,11:29:25:17,277.81,31.41,433.62,0.5529999999999999,941.747,412.8411811800374,278.31
819,819,27/1/2021,11:29:25:111,277.81,31.37,417.72,0.552,941.897,412.82437496233706,278.31
820,820,27/1/2021,11:29:25:288,277.81,31.33,397.02,0.552,941.747,412.80702506141165,278.31
821,821,27/1/2021,11:29:25:335,277.81,31.33,396.12,0.552,941.747,412.7894314924726,278.31
822,822,27/1/2021,11:29:25:444,277.81,31.53,414.42,0.552,941.747,412.7717778205143,278.31
823,823,27/1/2021,11:29:25:553,277.81,31.41,399.12,0.552,941.897,412.754086371216,278.31
824,824,27/1/2021,11:29:25:663,278.81,31.32,413.52,0.552,941.897,412.7362562532035,278.31
825,825,27/1/2021,11:29:25:772,277.81,31.35,416.52,0.552,941.897,412.7181037227568,278.31
826,826,27/1/2021,11:29:25:882,277.41,31.43,436.32,0.5529999999999999,941.897,412.6994359090831,278.31
827,827,27/1/2021,11:29:26:38,277.81,31.33,397.62,0.5529999999999999,941.897,412.68014941670333,278.31
828,828,27/1/2021,11:29:26:100,277.81,31.39,421.42,0.5529999999999999,941.897,412.66024446788407,278.31
829,829,27/1/2021,11:29:26:210,278.81,31.39,418.62,0.5529999999999999,941.897,412.63976902213784,278.31
830,830,27/1/2021,11:29:26:319,278.31,31.43,426.02,0.5529999999999999,941.747,412.61882298797684,278.31
831,831,27/1/2021,11:29:26:428,277.81,31.39,400.02,0.5529999999999999,941.897,412.59760077532206,278.31
832,832,27/1/2021,11:29:26:538,278.31,31.35,414.72,0.5529999999999999,941.897,412.57636011632144,278.31
833,833,27/1/2021,11:29:26:647,278.81,31.45,414.12,0.5529999999999999,941.897,412.5553531430541,278.31
834,834,27/1/2021,11:29:26:772,279.31,31.47,408.92,0.5529999999999999,941.897,412.53481111107607,278.31
835,835,27/1/2021,11:29:26:866,278.31,31.3,402.82,0.5529999999999999,941.897,412.51494696880746,278.31
836,836,27/1/2021,11:29:27:22,277.81,31.35,396.72,0.5539999999999999,941.897,412.4959074930258,278.31
837,837,27/1/2021,11:29:27:84,278.81,31.43,399.12,0.5539999999999999,941.897,412.4776955678839,278.31
838,838,27/1/2021,11:29:27:194,277.81,31.39,418.92,0.5529999999999999,941.897,412.46013458829145,278.31
839,839,27/1/2021,11:29:27:303,278.31,31.39,407.32,0.5529999999999999,941.897,412.44291897721564,278.31
840,840,27/1/2021,11:29:27:412,278.31,31.35,418.62,0.5529999999999999,941.897,412.4256995146425,278.31
841,841,27/1/2021,11:29:27:522,278.31,31.43,418.32,0.5529999999999999,941.897,412.4081391076889,278.31
842,842,27/1/2021,11:29:27:631,277.81,31.43,416.82,0.5529999999999999,941.897,412.38995061381826,278.31
843,843,27/1/2021,11:29:27:803,277.81,31.41,437.02,0.5529999999999999,941.747,412.3709419842836,278.31
844,844,27/1/2021,11:29:27:850,277.81,31.43,400.02,0.5529999999999999,941.897,412.3510603437207,278.31
845,845,27/1/2021,11:29:27:959,277.81,31.43,397.32,0.5529999999999999,941.897,412.3303573688575,278.31
846,846,27/1/2021,11:29:28:68,278.81,31.43,397.32,0.5529999999999999,941.897,412.30883987863433,278.31
847,847,27/1/2021,11:29:28:178,278.81,31.33,432.42,0.5539999999999999,941.897,412.2863639391275,278.31
848,848,27/1/2021,11:29:28:287,278.31,31.35,397.62,0.5539999999999999,941.897,412.2626915770289,278.31
849,849,27/1/2021,11:29:28:397,277.81,31.37,435.42,0.5529999999999999,941.747,412.2375950094819,278.31
850,850,27/1/2021,11:29:28:521,278.31,31.39,414.42,0.5539999999999999,941.897,412.2109172933367,278.31
851,851,27/1/2021,11:29:28:615,277.81,31.33,435.42,0.5529999999999999,941.747,412.1826309477965,278.31
852,852,27/1/2021,11:29:28:771,278.31,31.49,403.42,0.5539999999999999,941.897,412.15287972677663,278.31
853,853,27/1/2021,11:29:28:834,277.81,31.43,416.22,0.5539999999999999,941.897,412.1219445310163,278.31
854,854,27/1/2021,11:29:28:944,278.81,31.37,397.02,0.5539999999999999,941.897,412.0901492590066,278.31
855,855,27/1/2021,11:29:29:53,278.31,31.37,397.62,0.5539999999999999,941.897,412.0577575075554,278.31
856,856,27/1/2021,11:29:29:162,278.81,31.47,397.62,0.5529999999999999,941.897,412.02488177101776,278.31
857,857,27/1/2021,11:29:29:280,277.81,31.41,427.52,0.5529999999999999,941.747,411.99145419704826,278.31
858,858,27/1/2021,11:29:29:390,278.31,31.39,414.72,0.5529999999999999,941.897,411.95731488375327,278.31
859,859,27/1/2021,11:29:29:545,277.81,31.35,411.62,0.5529999999999999,941.747,411.9223350069888,278.31
860,860,27/1/2021,11:29:29:607,277.41,31.41,412.82,0.5529999999999999,941.897,411.8864481759266,278.31
861,861,27/1/2021,11:29:29:717,277.81,31.39,433.62,0.5529999999999999,941.747,411.84963703163567,278.31
862,862,27/1/2021,11:29:29:826,277.81,31.51,415.62,0.5529999999999999,941.897,411.81197984486863,278.31
863,863,27/1/2021,11:29:29:935,278.31,31.37,415.32,0.5529999999999999,941.897,411.7737039551381,278.31
864,864,27/1/2021,11:29:30:45,277.81,31.33,397.02,0.5539999999999999,941.747,411.735144318046,278.31
865,865,27/1/2021,11:29:30:154,277.81,31.39,397.92,0.5529999999999999,941.897,411.6966218857719,278.31
866,866,27/1/2021,11:29:30:279,278.31,31.43,427.82,0.5529999999999999,941.747,411.6583510582109,278.31
867,867,27/1/2021,11:29:30:373,277.81,31.41,400.02,0.5539999999999999,941.897,411.6204633988208,278.31
868,868,27/1/2021,11:29:30:544,277.81,31.37,412.52,0.5539999999999999,941.897,411.5830726054628,278.31
869,869,27/1/2021,11:29:30:591,277.81,31.35,418.62,0.5539999999999999,941.747,411.5462846594426,278.31
870,870,27/1/2021,11:29:30:701,278.31,31.41,415.92,0.5539999999999999,941.747,411.5102134289474,278.31
871,871,27/1/2021,11:29:30:810,277.81,31.45,417.72,0.5539999999999999,941.747,411.4750298158405,278.31
872,872,27/1/2021,11:29:30:919,277.81,31.37,432.12,0.5539999999999999,941.747,411.4410035755314,278.31
873,873,27/1/2021,11:29:31:29,278.31,31.39,397.32,0.5539999999999999,941.897,411.40853205222186,278.31
874,874,27/1/2021,11:29:31:138,278.31,31.43,397.02,0.5539999999999999,941.897,411.378093303694,278.31
875,875,27/1/2021,11:29:31:279,278.81,31.41,427.52,0.5529999999999999,941.747,411.3501294620373,278.31
876,876,27/1/2021,11:29:31:357,278.81,31.33,399.12,0.5539999999999999,941.897,411.32501501791717,278.31
877,877,27/1/2021,11:29:31:466,277.81,31.39,399.12,0.5539999999999999,941.897,411.3030898315132,278.31
878,878,27/1/2021,11:29:31:575,277.81,31.35,398.82,0.5539999999999999,941.897,411.28461172852656,278.31
879,879,27/1/2021,11:29:31:685,276.91,31.49,399.12,0.5539999999999999,941.897,411.26967490900495,278.31
880,880,27/1/2021,11:29:31:794,277.81,31.47,437.32,0.5539999999999999,941.897,411.2582192084073,278.31
881,881,27/1/2021,11:29:31:904,278.81,31.45,414.42,0.5539999999999999,941.897,411.25015761734636,278.31
882,882,27/1/2021,11:29:32:28,278.81,31.41,397.02,0.5539999999999999,941.897,411.2454945787097,278.31
883,883,27/1/2021,11:29:32:122,277.81,31.41,415.62,0.5539999999999999,941.897,411.24429168276885,278.31
884,884,27/1/2021,11:29:32:294,278.31,31.35,434.82,0.5529999999999999,941.747,411.24660512052566,278.31
885,885,27/1/2021,11:29:32:345,277.81,31.32,400.02,0.5539999999999999,941.897,411.2525452973346,278.31
886,886,27/1/2021,11:29:32:443,278.31,31.43,400.32,0.5539999999999999,941.747,411.26230927585664,278.31
887,887,27/1/2021,11:29:32:552,277.81,31.45,400.02,0.5539999999999999,941.897,411.2760709523623,278.31
888,888,27/1/2021,11:29:32:662,277.81,31.37,400.32,0.5539999999999999,941.747,411.29386473608,278.31
889,889,27/1/2021,11:29:32:786,278.81,31.37,414.12,0.5539999999999999,941.897,411.3155654365551,278.31
890,890,27/1/2021,11:29:32:880,277.81,31.39,417.12,0.5539999999999999,941.747,411.3409456314792,278.31
891,891,27/1/2021,11:29:33:21,277.81,31.39,416.22,0.5529999999999999,941.897,411.36976779515993,278.31
892,892,27/1/2021,11:29:33:99,278.31,31.37,419.92,0.5529999999999999,941.747,411.4018556917405,278.31
893,893,27/1/2021,11:29:33:208,277.81,31.37,399.72,0.5529999999999999,941.897,411.4371085573722,278.31
894,894,27/1/2021,11:29:33:318,277.81,31.45,425.42,0.5529999999999999,941.747,411.4754679252436,278.31
895,895,27/1/2021,11:29:33:427,277.81,31.39,399.12,0.5529999999999999,941.897,411.5168870343952,278.31
896,896,27/1/2021,11:29:33:536,277.81,31.39,399.42,0.5529999999999999,941.747,411.56130311608064,278.31
897,897,27/1/2021,11:29:33:646,278.31,31.43,399.12,0.5529999999999999,941.897,411.6085642776618,278.31
898,898,27/1/2021,11:29:33:786,277.81,31.47,399.42,0.5529999999999999,941.897,411.6583521463237,278.31
899,899,27/1/2021,11:29:33:864,278.31,31.32,406.42,0.5529999999999999,941.897,411.7101628945282,278.31
900,900,27/1/2021,11:29:34:20,278.31,31.51,415.32,0.5529999999999999,941.747,411.76334333605547,278.31
901,901,27/1/2021,11:29:34:83,278.31,31.45,404.62,0.5529999999999999,941.897,411.81715625283,278.31
902,902,27/1/2021,11:29:34:193,277.81,31.47,418.62,0.5529999999999999,941.747,411.8708311679696,278.31
903,903,27/1/2021,11:29:34:302,277.81,31.43,418.02,0.5529999999999999,941.897,411.9235964796014,278.31
904,904,27/1/2021,11:29:34:411,278.81,31.43,418.92,0.5529999999999999,941.897,411.9747260323577,278.31
905,905,27/1/2021,11:29:34:520,278.81,31.35,415.02,0.5529999999999999,941.897,412.02357868002974,278.31
906,906,27/1/2021,11:29:34:630,277.81,31.43,414.42,0.5539999999999999,941.897,412.06959827294236,278.31
907,907,27/1/2021,11:29:34:770,278.81,31.41,414.12,0.5539999999999999,941.897,412.1122903687858,278.31
908,908,27/1/2021,11:29:34:848,278.31,31.39,413.82,0.5539999999999999,941.897,412.1512022059088,278.31
909,909,27/1/2021,11:29:34:958,278.31,31.41,409.52,0.5539999999999999,941.897,412.1859087755284,278.31
910,910,27/1/2021,11:29:35:67,277.81,31.37,416.22,0.5529999999999999,941.897,412.21599846503034,278.31
911,911,27/1/2021,11:29:35:176,278.31,31.49,400.32,0.5529999999999999,941.897,412.2410565234353,278.31
912,912,27/1/2021,11:29:35:286,278.31,31.39,402.82,0.5529999999999999,941.897,412.26062714073487,278.31
913,913,27/1/2021,11:29:35:395,278.31,31.45,438.22,0.552,941.747,412.2741862376374,278.31
914,914,27/1/2021,11:29:35:520,277.81,31.37,426.92,0.552,941.747,412.2812273872066,278.31
915,915,27/1/2021,11:29:35:614,277.81,31.43,418.62,0.5529999999999999,941.747,412.2814108392735,278.31
916,916,27/1/2021,11:29:35:770,278.31,31.37,414.12,0.5529999999999999,941.897,412.27460106259764,278.31
917,917,27/1/2021,11:29:35:833,277.81,31.41,413.82,0.5529999999999999,941.747,412.2607907615104,278.31
918,918,27/1/2021,11:29:35:942,279.81,31.3,417.12,0.5529999999999999,941.897,412.2400332913614,278.31
919,919,27/1/2021,11:29:36:51,280.31,31.43,416.52,0.5529999999999999,941.897,412.21242775534483,278.31
920,920,27/1/2021,11:29:36:161,277.81,31.37,405.82,0.5529999999999999,941.897,412.17812030303946,278.31
921,921,27/1/2021,11:29:36:270,278.31,31.33,416.22,0.5529999999999999,941.897,412.13728202896414,278.31
922,922,27/1/2021,11:29:36:379,278.31,31.47,416.52,0.5529999999999999,941.897,412.09008863366273,278.31
923,923,27/1/2021,11:29:36:536,278.31,31.45,397.32,0.5529999999999999,941.897,412.0367220350264,278.31
924,924,27/1/2021,11:29:36:598,278.31,31.43,437.02,0.5529999999999999,941.897,411.97736681173217,278.31
925,925,27/1/2021,11:29:36:708,278.31,31.37,401.22,0.5539999999999999,941.897,411.91222995687514,278.31
926,926,27/1/2021,11:29:36:817,278.31,31.35,438.82,0.5529999999999999,941.897,411.8415965210713,278.31
927,927,27/1/2021,11:29:36:926,278.31,31.37,414.72,0.5529999999999999,941.897,411.76588046831534,278.31
928,928,27/1/2021,11:29:37:35,278.31,31.39,414.42,0.5529999999999999,941.897,411.6856505495259,278.31
929,929,27/1/2021,11:29:37:145,278.81,31.43,412.52,0.5539999999999999,941.897,411.6015991948854,278.31
930,930,27/1/2021,11:29:37:285,278.31,31.45,414.12,0.5539999999999999,941.897,411.51447880066337,278.31
931,931,27/1/2021,11:29:37:364,278.81,31.43,402.52,0.5539999999999999,941.897,411.4250621669232,278.31
932,932,27/1/2021,11:29:37:535,278.31,31.32,396.42,0.5539999999999999,941.897,411.3340943021422,278.31
933,933,27/1/2021,11:29:37:582,278.31,31.47,415.62,0.5539999999999999,941.747,411.24222524411437,278.31
934,934,27/1/2021,11:29:37:692,278.81,31.35,407.02,0.5539999999999999,941.747,411.149998599596,278.31
935,935,27/1/2021,11:29:37:801,278.31,31.37,415.92,0.5539999999999999,941.747,411.05790535129637,278.31
936,936,27/1/2021,11:29:37:910,278.31,31.43,402.22,0.5539999999999999,941.897,410.9664252836255,278.31
937,937,27/1/2021,11:29:38:35,278.31,31.45,413.52,0.5539999999999999,941.897,410.87602324667563,278.31
938,938,27/1/2021,11:29:38:129,278.81,31.47,413.12,0.5539999999999999,941.897,410.7871404363519,278.31
939,939,27/1/2021,11:29:38:269,277.81,31.37,415.92,0.5539999999999999,941.897,410.7002183328554,278.31
940,940,27/1/2021,11:29:38:348,278.31,31.37,406.72,0.5539999999999999,941.897,410.6157304184395,278.31
941,941,27/1/2021,11:29:38:457,278.31,31.35,402.52,0.5539999999999999,941.897,410.53416938731084,278.31
942,942,27/1/2021,11:29:38:566,278.31,31.35,398.52,0.5539999999999999,941.897,410.45598486598436,278.31
943,943,27/1/2021,11:29:38:676,278.31,31.43,397.02,0.5539999999999999,941.747,410.3815098715077,278.31
944,944,27/1/2021,11:29:38:785,278.81,31.39,397.92,0.5539999999999999,941.897,410.310908285959,278.31
945,945,27/1/2021,11:29:38:895,277.81,31.45,420.22,0.5529999999999999,941.747,410.2441727986911,278.31
946,946,27/1/2021,11:29:39:35,278.31,31.41,415.32,0.5539999999999999,941.897,410.18120374541917,278.31
947,947,27/1/2021,11:29:39:113,278.31,31.39,419.32,0.5529999999999999,941.747,410.12192748783605,278.31
948,948,27/1/2021,11:29:39:285,278.31,31.26,400.32,0.5529999999999999,941.897,410.0663536758988,278.31
949,949,27/1/2021,11:29:39:332,277.81,31.43,411.32,0.5529999999999999,941.747,410.01453881603317,278.31
950,950,27/1/2021,11:29:39:441,277.81,31.33,405.82,0.5529999999999999,941.747,409.9665243239575,278.31
951,951,27/1/2021,11:29:39:550,278.81,31.41,400.62,0.5529999999999999,941.897,409.9223049505985,278.31
952,952,27/1/2021,11:29:39:660,278.31,31.43,397.32,0.5529999999999999,941.897,409.8817982219737,278.31
953,953,27/1/2021,11:29:39:769,278.31,31.41,396.12,0.552,941.897,409.8447899238108,278.31
954,954,27/1/2021,11:29:39:879,277.81,31.39,432.42,0.552,941.747,409.8109204949224,278.31
955,955,27/1/2021,11:29:40:35,277.81,31.39,424.12,0.552,941.897,409.7797941665697,278.31
956,956,27/1/2021,11:29:40:97,278.81,31.39,419.92,0.552,941.747,409.7511475508773,278.31
957,957,27/1/2021,11:29:40:207,277.41,31.43,398.82,0.552,941.897,409.72490504213937,278.31
958,958,27/1/2021,11:29:40:316,277.81,31.41,435.72,0.552,941.747,409.7011113785129,278.31
959,959,27/1/2021,11:29:40:425,277.41,31.43,408.32,0.552,941.747,409.6799013269586,278.31
960,960,27/1/2021,11:29:40:535,277.81,31.37,416.52,0.5529999999999999,941.897,409.66153068022436,278.31
961,961,27/1/2021,11:29:40:644,278.31,31.41,399.12,0.5529999999999999,941.747,409.64635463996046,278.31
962,962,27/1/2021,11:29:40:785,278.31,31.41,401.22,0.5529999999999999,941.897,409.6347393417013,278.31
963,963,27/1/2021,11:29:40:863,278.31,31.33,397.32,0.5529999999999999,941.897,409.62696991610153,278.31
964,964,27/1/2021,11:29:41:19,278.31,31.39,426.02,0.5529999999999999,941.747,409.62321584716483,278.31
965,965,27/1/2021,11:29:41:81,277.81,31.43,429.32,0.5529999999999999,941.747,409.62361468163283,278.31
966,966,27/1/2021,11:29:41:191,279.31,31.39,397.62,0.5539999999999999,941.897,409.6284088337847,278.31
967,967,27/1/2021,11:29:41:305,277.81,31.32,415.92,0.5529999999999999,941.897,409.6379672306021,278.31
968,968,27/1/2021,11:29:41:413,277.81,31.41,419.62,0.5529999999999999,941.747,409.65271559244326,278.31
969,969,27/1/2021,11:29:41:522,282.71,31.43,415.92,0.5529999999999999,941.897,409.6731337445839,278.31
970,970,27/1/2021,11:29:41:632,278.31,31.45,399.42,0.5529999999999999,941.897,409.6997869853942,278.31
971,971,27/1/2021,11:29:41:771,277.81,31.35,396.42,0.5529999999999999,941.897,409.7332690941144,278.31
972,972,27/1/2021,11:29:41:850,278.31,31.39,395.12,0.552,941.747,409.7740815492499,278.31
973,973,27/1/2021,11:29:41:969,278.31,31.3,395.42,0.5529999999999999,941.897,409.8225426826023,278.31
974,974,27/1/2021,11:29:42:79,277.81,31.45,428.72,0.552,941.747,409.878785284196,278.31
975,975,27/1/2021,11:29:42:188,277.81,31.39,395.82,0.5529999999999999,941.897,409.9428474324797,278.31
976,976,27/1/2021,11:29:42:289,278.31,31.3,397.92,0.5529999999999999,941.897,410.01474008748977,278.31
977,977,27/1/2021,11:29:42:406,277.81,31.37,395.42,0.5539999999999999,941.747,410.0943895193826,278.31
978,978,27/1/2021,11:29:42:531,278.31,31.39,405.22,0.5539999999999999,941.897,410.18155240251775,278.31
979,979,27/1/2021,11:29:42:625,277.81,31.47,400.32,0.5539999999999999,941.897,410.275809502412,278.31
980,980,27/1/2021,11:29:42:797,278.31,31.39,414.42,0.5539999999999999,941.897,410.37660860068087,278.31
981,981,27/1/2021,11:29:42:844,278.31,31.37,415.62,0.5529999999999999,941.747,410.48332633007925,278.31
982,982,27/1/2021,11:29:42:953,277.81,31.33,397.02,0.5529999999999999,941.897,410.5953261040478,278.31
983,983,27/1/2021,11:29:43:62,277.81,31.35,426.32,0.5529999999999999,941.897,410.71196972131895,278.31
984,984,27/1/2021,11:29:43:172,277.81,31.47,414.72,0.5529999999999999,941.747,410.8326282053434,278.31
985,985,27/1/2021,11:29:43:281,277.81,31.43,424.72,0.5529999999999999,941.747,410.9567445585503,278.31
986,986,27/1/2021,11:29:43:391,277.81,31.33,399.72,0.5539999999999999,941.897,411.08387480011214,278.31
987,987,27/1/2021,11:29:43:547,277.81,31.37,405.52,0.5529999999999999,941.897,411.21363599581895,278.31
988,988,27/1/2021,11:29:43:609,277.81,31.32,415.92,0.5529999999999999,941.747,411.3456184442585,278.31
989,989,27/1/2021,11:29:43:719,278.31,31.3,422.02,0.5529999999999999,941.747,411.4793763396656,278.31
990,990,27/1/2021,11:29:43:828,277.81,31.39,396.12,0.5529999999999999,941.747,411.6144833602293,278.31
991,991,27/1/2021,11:29:43:937,277.81,31.39,396.42,0.5529999999999999,941.897,411.75051175929946,278.31
992,992,27/1/2021,11:29:44:47,278.31,31.37,414.72,0.5529999999999999,941.747,411.886931650044,278.31
993,993,27/1/2021,11:29:44:156,277.81,31.28,414.12,0.5529999999999999,941.747,412.02308635561286,278.31
994,994,27/1/2021,11:29:44:281,277.81,31.32,424.72,0.5529999999999999,941.747,412.1582812875951,278.31
995,995,27/1/2021,11:29:44:375,277.81,31.41,413.52,0.5529999999999999,941.747,412.29188043681717,278.31
996,996,27/1/2021,11:29:44:531,278.31,31.28,405.82,0.5529999999999999,941.897,412.4233306035288,278.31
997,997,27/1/2021,11:29:44:593,278.31,31.39,418.62,0.5529999999999999,941.747,412.5521169855884,278.31
998,998,27/1/2021,11:29:44:703,278.31,31.63,415.02,0.5529999999999999,941.747,412.677729138841,278.31
999,999,27/1/2021,11:29:44:812,278.81,31.41,418.32,0.5529999999999999,941.897,412.79968208760397,278.31
1000,1000,27/1/2021,11:29:44:922,278.31,31.35,415.92,0.5539999999999999,941.747,412.9175462628477,278.31
1001,1001,27/1/2021,11:29:45:31,277.81,31.43,415.92,0.5539999999999999,941.897,413.03095399056093,278.31
1002,1002,27/1/2021,11:29:45:140,277.81,31.35,415.32,0.5539999999999999,941.747,413.1395923882213,278.31
1003,1003,27/1/2021,11:29:45:287,277.81,31.28,399.12,0.5539999999999999,941.897,413.2431773106137,278.31
1004,1004,27/1/2021,11:29:45:353,278.31,31.08,418.32,0.5539999999999999,941.897,413.3414013273948,278.31
1005,1005,27/1/2021,11:29:45:462,278.31,31.37,411.02,0.5539999999999999,941.897,413.43390275022415,278.31
1006,1006,27/1/2021,11:29:45:577,277.81,31.35,435.72,0.5529999999999999,941.747,413.5203082871002,278.31
1007,1007,27/1/2021,11:29:45:687,277.81,31.35,406.72,0.5539999999999999,941.897,413.60031606899554,278.31
1008,1008,27/1/2021,11:29:45:796,278.31,31.39,437.32,0.5529999999999999,941.747,413.6737458034633,278.31
1009,1009,27/1/2021,11:29:45:894,277.81,31.39,418.32,0.5529999999999999,941.747,413.7405579127394,278.31
1010,1010,27/1/2021,11:29:46:34,277.81,31.39,414.72,0.5529999999999999,941.747,413.8008647753458,278.31
1011,1011,27/1/2021,11:29:46:112,277.81,31.41,418.32,0.5529999999999999,941.747,413.8548990558355,278.31
1012,1012,27/1/2021,11:29:46:284,277.81,31.39,416.82,0.5529999999999999,941.747,413.9029599941532,278.31
1013,1013,27/1/2021,11:29:46:331,277.81,31.39,413.12,0.5529999999999999,941.747,413.94539158952483,278.31
1014,1014,27/1/2021,11:29:46:440,277.81,31.35,409.82,0.5529999999999999,941.747,413.9825659491568,278.31
1015,1015,27/1/2021,11:29:46:550,277.81,31.35,415.92,0.5529999999999999,941.747,414.01485170382415,278.31
1016,1016,27/1/2021,11:29:46:659,277.81,31.35,399.12,0.5529999999999999,941.897,414.0425856267231,278.31
1017,1017,27/1/2021,11:29:46:768,278.31,31.32,415.92,0.5529999999999999,941.897,414.0660421830424,278.31
1018,1018,27/1/2021,11:29:46:878,278.31,31.33,434.52,0.5529999999999999,941.747,414.0854390447831,278.31
1019,1019,27/1/2021,11:29:47:34,278.31,31.32,415.62,0.5529999999999999,941.747,414.10102957850233,278.31
1020,1020,27/1/2021,11:29:47:97,278.31,31.35,420.52,0.5529999999999999,941.747,414.1131915921794,278.31
1021,1021,27/1/2021,11:29:47:206,277.81,31.35,400.02,0.5529999999999999,941.897,414.1224045578482,278.31
1022,1022,27/1/2021,11:29:47:315,278.31,31.33,419.32,0.5529999999999999,941.747,414.12916134187714,278.31
1023,1023,27/1/2021,11:29:47:425,278.81,31.3,408.62,0.5529999999999999,941.897,414.1339136315368,278.31
1024,1024,27/1/2021,11:29:47:565,277.81,31.35,403.12,0.5529999999999999,941.897,414.13706246244834,278.31
1025,1025,27/1/2021,11:29:47:643,279.81,31.37,398.52,0.5529999999999999,941.897,414.13892488107217,278.31
1026,1026,27/1/2021,11:29:47:768,278.31,31.33,396.42,0.5529999999999999,941.897,414.1396587893771,278.31
1027,1027,27/1/2021,11:29:47:862,277.81,31.32,396.72,0.5529999999999999,941.897,414.1391961990328,278.31
1028,1028,27/1/2021,11:29:48:18,278.31,31.3,437.62,0.5529999999999999,941.747,414.1372486825759,278.31
1029,1029,27/1/2021,11:29:48:81,278.31,31.37,427.52,0.5529999999999999,941.897,414.13344617845047,278.31
1030,1030,27/1/2021,11:29:48:190,277.81,31.3,416.22,0.5529999999999999,941.897,414.1275250761937,278.31
1031,1031,27/1/2021,11:29:48:299,277.81,31.33,432.12,0.5529999999999999,941.747,414.11940045543236,278.31
1032,1032,27/1/2021,11:29:48:409,277.81,31.26,411.62,0.5529999999999999,941.897,414.10914257492516,278.31
1033,1033,27/1/2021,11:29:48:518,277.41,31.37,433.32,0.5529999999999999,941.747,414.096957296273,278.31
1034,1034,27/1/2021,11:29:48:628,277.81,31.33,415.62,0.5529999999999999,941.897,414.08318468180056,278.31
1035,1035,27/1/2021,11:29:48:784,277.81,31.45,415.62,0.5529999999999999,941.747,414.06829264706636,278.31
1036,1036,27/1/2021,11:29:48:846,277.81,31.39,396.72,0.5539999999999999,941.747,414.0528198202183,278.31
1037,1037,27/1/2021,11:29:48:956,278.31,31.32,397.02,0.5539999999999999,941.897,414.0372544337986,278.31
1038,1038,27/1/2021,11:29:49:65,277.81,31.41,415.02,0.5539999999999999,941.897,414.0219254181712,278.31
1039,1039,27/1/2021,11:29:49:174,277.81,31.39,414.42,0.5529999999999999,941.897,414.0070003009715,278.31
1040,1040,27/1/2021,11:29:49:287,277.81,31.37,399.72,0.5529999999999999,941.897,413.992556842324,278.31
1041,1041,27/1/2021,11:29:49:397,277.81,31.35,429.62,0.5529999999999999,941.747,413.97862208699956,278.31
1042,1042,27/1/2021,11:29:49:537,277.81,31.3,401.92,0.5529999999999999,941.897,413.96519141430673,278.31
1043,1043,27/1/2021,11:29:49:616,277.81,31.3,422.02,0.5529999999999999,941.747,413.9522573340203,278.31
1044,1044,27/1/2021,11:29:49:772,279.31,31.35,416.22,0.5529999999999999,941.897,413.93982266849883,278.31
1045,1045,27/1/2021,11:29:49:834,277.81,31.3,396.42,0.5529999999999999,941.747,413.9278975357808,278.31
1046,1046,27/1/2021,11:29:49:944,277.81,31.28,396.72,0.5529999999999999,941.897,413.91644004581,278.31
1047,1047,27/1/2021,11:29:50:53,277.81,31.39,414.42,0.5529999999999999,941.897,413.9052560234529,278.31
1048,1048,27/1/2021,11:29:50:163,277.81,31.3,413.52,0.5529999999999999,941.897,413.8939862163578,278.31
1049,1049,27/1/2021,11:29:50:303,277.81,31.41,415.32,0.5539999999999999,941.897,413.8821901592948,278.31
1050,1050,27/1/2021,11:29:50:381,277.81,31.33,418.62,0.5539999999999999,941.747,413.8694206768882,278.31
1051,1051,27/1/2021,11:29:50:522,277.81,31.37,415.92,0.5539999999999999,941.897,413.85525859939713,278.31
