,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
916,916,10/3/2021,10:35:44:616,348.22,30.77,485.82,0.547,929.846,306.22
917,917,10/3/2021,10:35:44:726,348.22,30.71,485.82,0.546,929.846,306.22
918,918,10/3/2021,10:35:44:866,348.72,30.69,482.72,0.546,929.846,306.22
919,919,10/3/2021,10:35:44:944,348.22,30.69,467.52,0.546,929.996,306.22
920,920,10/3/2021,10:35:45:100,348.72,30.73,482.72,0.546,929.846,306.22
921,921,10/3/2021,10:35:45:163,348.22,30.71,482.42,0.546,929.846,306.22
922,922,10/3/2021,10:35:45:273,348.22,30.75,488.52,0.547,929.846,306.22
923,923,10/3/2021,10:35:45:382,348.72,30.69,481.22,0.547,929.846,306.22
924,924,10/3/2021,10:35:45:491,348.22,30.71,477.52,0.547,929.846,306.22
925,925,10/3/2021,10:35:45:601,348.22,30.59,483.02,0.547,929.846,306.22
926,926,10/3/2021,10:35:45:710,348.72,30.67,501.73,0.547,929.846,306.22
927,927,10/3/2021,10:35:45:851,348.72,30.67,497.42,0.547,929.846,306.22
928,928,10/3/2021,10:35:45:929,348.72,30.73,486.72,0.547,929.846,306.22
929,929,10/3/2021,10:35:46:38,348.72,30.73,473.92,0.547,929.846,306.22
930,930,10/3/2021,10:35:46:147,348.72,30.73,486.12,0.547,929.846,306.22
931,931,10/3/2021,10:35:46:257,348.22,30.67,485.22,0.547,929.846,306.22
932,932,10/3/2021,10:35:46:366,348.22,30.71,476.32,0.547,929.846,306.22
933,933,10/3/2021,10:35:46:476,348.72,30.63,470.22,0.547,929.846,306.22
934,934,10/3/2021,10:35:46:600,349.22,30.69,465.02,0.547,929.846,306.22
935,935,10/3/2021,10:35:46:695,348.72,30.75,463.52,0.547,929.846,306.22
936,936,10/3/2021,10:35:46:851,348.72,30.65,486.42,0.547,929.846,306.22
937,937,10/3/2021,10:35:46:913,348.72,30.65,497.72,0.547,929.846,306.22
938,938,10/3/2021,10:35:47:23,349.22,30.57,485.22,0.547,929.846,306.22
939,939,10/3/2021,10:35:47:132,348.72,30.63,502.63,0.546,929.646,306.22
940,940,10/3/2021,10:35:47:242,349.22,30.65,481.22,0.547,929.846,306.22
941,941,10/3/2021,10:35:47:351,348.22,30.65,503.83,0.546,929.846,306.22
942,942,10/3/2021,10:35:47:461,348.72,30.69,465.62,0.547,929.846,306.22
943,943,10/3/2021,10:35:47:632,348.72,30.71,505.93,0.547,929.846,306.22
944,944,10/3/2021,10:35:47:679,348.72,30.75,465.32,0.547,929.846,306.22
945,945,10/3/2021,10:35:47:789,349.62,30.65,484.62,0.547,929.846,306.22
946,946,10/3/2021,10:35:47:898,348.72,30.61,484.02,0.547,929.846,306.22
947,947,10/3/2021,10:35:48:7,348.72,30.63,483.72,0.547,929.846,306.22
948,948,10/3/2021,10:35:48:117,348.72,30.59,488.22,0.547,929.846,306.22
949,949,10/3/2021,10:35:48:226,348.72,30.59,488.22,0.547,929.646,306.22
950,950,10/3/2021,10:35:48:351,348.72,30.65,503.83,0.546,929.646,306.22
951,951,10/3/2021,10:35:48:445,348.72,30.63,469.32,0.547,929.846,306.22
952,952,10/3/2021,10:35:48:601,348.72,30.63,465.92,0.547,929.846,306.22
953,953,10/3/2021,10:35:48:663,348.72,30.67,468.12,0.547,929.846,306.22
954,954,10/3/2021,10:35:48:773,348.72,30.69,469.92,0.547,929.846,306.22
955,955,10/3/2021,10:35:48:882,348.72,30.69,469.92,0.547,929.846,306.22
956,956,10/3/2021,10:35:48:992,348.72,30.67,480.32,0.547,929.846,306.22
957,957,10/3/2021,10:35:49:101,348.72,30.63,474.52,0.547,929.846,306.22
958,958,10/3/2021,10:35:49:211,349.22,30.73,505.63,0.547,929.646,306.22
959,959,10/3/2021,10:35:49:351,348.72,30.57,487.02,0.547,929.846,306.22
960,960,10/3/2021,10:35:49:430,348.22,30.53,507.53,0.547,929.646,306.22
961,961,10/3/2021,10:35:49:539,348.22,30.69,473.62,0.547,929.846,306.22
962,962,10/3/2021,10:35:49:649,348.72,30.65,509.63,0.547,929.646,306.22
963,963,10/3/2021,10:35:49:758,349.22,30.65,470.52,0.547,929.846,306.22
964,964,10/3/2021,10:35:49:867,349.22,30.77,479.12,0.547,929.846,306.22
965,965,10/3/2021,10:35:49:977,348.72,30.57,488.22,0.547,929.846,306.22
966,966,10/3/2021,10:35:50:101,349.22,30.61,469.32,0.547,929.846,306.22
967,967,10/3/2021,10:35:50:195,348.72,30.63,468.12,0.547,929.846,306.22
968,968,10/3/2021,10:35:50:351,348.72,30.63,470.22,0.547,929.846,306.22
969,969,10/3/2021,10:35:50:414,349.22,30.73,487.62,0.547,929.846,306.22
970,970,10/3/2021,10:35:50:524,348.72,30.69,492.82,0.547,929.846,306.22
971,971,10/3/2021,10:35:50:633,348.22,30.61,488.52,0.547,929.846,306.22
972,972,10/3/2021,10:35:50:742,349.22,30.69,486.42,0.547,929.846,306.22
973,973,10/3/2021,10:35:50:852,348.72,30.61,473.92,0.547,929.846,306.22
974,974,10/3/2021,10:35:50:961,348.72,30.65,470.52,0.547,929.846,306.22
