Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
1700,1700,26/1/2021,11:9:27:456,275.91,31.45,401.92,0.5539999999999999,941.747,424.0183240634781,276.91
1701,1701,26/1/2021,11:9:27:612,275.91,31.53,413.82,0.5539999999999999,941.747,424.2124283578189,276.91
1702,1702,26/1/2021,11:9:27:674,275.91,32.0,421.12,0.5539999999999999,941.597,424.40738845382486,276.91
1703,1703,26/1/2021,11:9:27:784,276.41,31.49,428.42,0.5539999999999999,941.747,424.6025808258905,276.91
1704,1704,26/1/2021,11:9:27:893,276.41,31.59,435.72,0.5539999999999999,941.747,424.79732615700607,276.91
1705,1705,26/1/2021,11:9:28:3,277.41,31.51,440.62,0.5539999999999999,941.597,424.99100236727315,276.91
1706,1706,26/1/2021,11:9:28:112,275.91,31.47,405.22,0.5539999999999999,941.747,425.1831044911254,276.91
1707,1707,26/1/2021,11:9:28:221,274.41,31.55,443.12,0.5539999999999999,941.747,425.373204789666,276.91
1708,1708,26/1/2021,11:9:28:362,276.41,31.51,425.12,0.5539999999999999,941.747,425.56089913421056,276.91
1709,1709,26/1/2021,11:9:28:440,275.91,31.45,440.62,0.5539999999999999,941.747,425.74583740049553,276.91
1710,1710,26/1/2021,11:9:28:549,275.91,31.51,404.62,0.5539999999999999,941.747,425.9277539000139,276.91
1711,1711,26/1/2021,11:9:28:659,275.91,31.57,435.42,0.5539999999999999,941.747,426.1064115331965,276.91
1712,1712,26/1/2021,11:9:28:768,276.41,31.53,440.32,0.5539999999999999,941.747,426.2815561334065,276.91
1713,1713,26/1/2021,11:9:28:877,276.41,31.39,443.72,0.5539999999999999,941.747,426.4529910278728,276.91
1714,1714,26/1/2021,11:9:28:987,275.91,31.51,442.12,0.5539999999999999,941.747,426.62069973888464,276.91
1715,1715,26/1/2021,11:9:29:112,275.91,31.51,410.12,0.5539999999999999,941.747,426.78487491059724,276.91
1716,1716,26/1/2021,11:9:29:206,276.41,31.51,425.12,0.5539999999999999,941.747,426.94581415394686,276.91
1717,1717,26/1/2021,11:9:29:362,276.41,31.69,426.62,0.5539999999999999,941.747,427.1037872699287,276.91
1718,1718,26/1/2021,11:9:29:425,277.81,31.49,421.42,0.5539999999999999,941.747,427.25899589140647,276.91
1719,1719,26/1/2021,11:9:29:534,275.91,31.47,412.22,0.5539999999999999,941.747,427.4115778438285,276.91
1720,1720,26/1/2021,11:9:29:643,275.91,31.55,439.42,0.5539999999999999,941.747,427.5615854095858,276.91
1721,1721,26/1/2021,11:9:29:753,275.91,31.53,420.82,0.5539999999999999,941.747,427.7089982597719,276.91
1722,1722,26/1/2021,11:9:29:862,277.41,31.47,441.52,0.5539999999999999,941.747,427.8537869510006,276.91
1723,1723,26/1/2021,11:9:29:971,276.41,31.53,440.02,0.5539999999999999,941.597,427.9959782184631,276.91
1724,1724,26/1/2021,11:9:30:112,275.91,31.57,401.92,0.555,941.747,428.1356848059201,276.91
1725,1725,26/1/2021,11:9:30:191,275.91,31.51,426.32,0.5539999999999999,941.597,428.2730322386405,276.91
1726,1726,26/1/2021,11:9:30:300,276.41,31.47,432.12,0.5539999999999999,941.747,428.4080488634533,276.91
1727,1727,26/1/2021,11:9:30:409,276.41,31.47,405.82,0.555,941.747,428.54065336613434,276.91
1728,1728,26/1/2021,11:9:30:519,275.91,31.57,438.52,0.5539999999999999,941.747,428.6706739281057,276.91
1729,1729,26/1/2021,11:9:30:628,276.41,31.53,421.42,0.555,941.747,428.7978495721605,276.91
1730,1730,26/1/2021,11:9:30:738,276.41,31.45,431.82,0.5539999999999999,941.597,428.9218659798729,276.91
1731,1731,26/1/2021,11:9:30:862,276.91,31.49,426.02,0.5539999999999999,941.747,429.0423902809122,276.91
1732,1732,26/1/2021,11:9:30:956,277.41,31.53,426.92,0.5539999999999999,941.747,429.159073411885,276.91
1733,1733,26/1/2021,11:9:31:128,276.41,31.57,406.72,0.5539999999999999,941.747,429.2715220006285,276.91
1734,1734,26/1/2021,11:9:31:175,277.41,31.49,437.32,0.5539999999999999,941.597,429.3792403668448,276.91
1735,1735,26/1/2021,11:9:31:284,276.91,31.49,441.82,0.5539999999999999,941.747,429.48163218490515,276.91
1736,1736,26/1/2021,11:9:31:394,277.41,31.47,443.72,0.5539999999999999,941.747,429.5781193635505,276.91
1737,1737,26/1/2021,11:9:31:503,277.41,31.55,442.42,0.5539999999999999,941.747,429.66827261551316,276.91
1738,1738,26/1/2021,11:9:31:612,276.41,31.59,425.72,0.5539999999999999,941.747,429.75184711680123,276.91
1739,1739,26/1/2021,11:9:31:722,276.41,31.49,422.62,0.5529999999999999,941.747,429.8287171172139,276.91
1740,1740,26/1/2021,11:9:31:863,276.41,31.57,438.82,0.5529999999999999,941.747,429.898777392379,276.91
1741,1741,26/1/2021,11:9:31:941,276.41,31.53,425.72,0.5539999999999999,941.747,429.9619079068898,276.91
1742,1742,26/1/2021,11:9:32:50,276.41,31.57,404.92,0.5539999999999999,941.747,430.0179677474817,276.91
1743,1743,26/1/2021,11:9:32:159,277.81,31.55,442.82,0.5539999999999999,941.747,430.0667334707207,276.91
1744,1744,26/1/2021,11:9:32:269,277.41,31.49,441.52,0.5539999999999999,941.747,430.1078877933889,276.91
1745,1745,26/1/2021,11:9:32:378,276.41,31.47,442.12,0.5539999999999999,941.747,430.1411422186027,276.91
1746,1746,26/1/2021,11:9:32:488,276.41,31.45,440.32,0.5539999999999999,941.747,430.16635695190627,276.91
1747,1747,26/1/2021,11:9:32:612,276.91,31.53,425.12,0.5539999999999999,941.747,430.18355394108016,276.91
1748,1748,26/1/2021,11:9:32:706,277.41,31.55,439.72,0.5539999999999999,941.747,430.19286195912116,276.91
1749,1749,26/1/2021,11:9:32:862,276.91,31.47,435.12,0.555,941.747,430.1944734184524,276.91
1750,1750,26/1/2021,11:9:32:925,277.41,31.53,421.72,0.555,941.747,430.1886375916249,276.91
1751,1751,26/1/2021,11:9:33:34,276.91,31.49,426.02,0.557,941.747,430.1756277141558,276.91
1752,1752,26/1/2021,11:9:33:144,276.91,31.57,421.72,0.557,941.597,430.1556715293789,276.91
1753,1753,26/1/2021,11:9:33:253,276.91,31.49,425.42,0.556,941.597,430.12890672008035,276.91
1754,1754,26/1/2021,11:9:33:362,276.91,31.51,440.02,0.555,941.397,430.0953884366204,276.91
1755,1755,26/1/2021,11:9:33:472,277.41,31.55,439.72,0.5539999999999999,941.597,430.05515545432985,276.91
1756,1756,26/1/2021,11:9:33:612,276.91,31.55,426.62,0.5539999999999999,941.597,430.00831243254646,276.91
1757,1757,26/1/2021,11:9:33:690,276.91,31.49,436.02,0.5539999999999999,941.597,429.95504741562576,276.91
1758,1758,26/1/2021,11:9:33:800,277.41,31.47,432.42,0.5539999999999999,941.597,429.89560213086617,276.91
1759,1759,26/1/2021,11:9:33:909,277.81,31.51,429.62,0.5539999999999999,941.747,429.8302596503424,276.91
1760,1760,26/1/2021,11:9:34:18,276.41,31.55,429.32,0.5539999999999999,941.747,429.759336928189,276.91
1761,1761,26/1/2021,11:9:34:128,276.41,31.47,406.12,0.5539999999999999,941.747,429.68314075562967,276.91
1762,1762,26/1/2021,11:9:34:237,277.41,31.55,440.92,0.5539999999999999,941.747,429.6018961025802,276.91
1763,1763,26/1/2021,11:9:34:378,276.91,31.51,438.82,0.5539999999999999,941.747,429.5157413552305,276.91
1764,1764,26/1/2021,11:9:34:456,275.91,31.53,423.52,0.5539999999999999,941.747,429.42481931718004,276.91
1765,1765,26/1/2021,11:9:34:612,275.91,31.49,435.42,0.555,941.747,429.3293313205273,276.91
1766,1766,26/1/2021,11:9:34:674,276.41,31.51,430.22,0.5539999999999999,941.747,429.2295162096472,276.91
1767,1767,26/1/2021,11:9:34:784,276.91,31.55,426.62,0.555,941.747,429.12563593093086,276.91
1768,1768,26/1/2021,11:9:34:893,276.91,31.51,423.22,0.5539999999999999,941.747,429.01796079972524,276.91
1769,1769,26/1/2021,11:9:35:2,276.91,31.49,440.02,0.555,941.747,428.9067444916937,276.91
1770,1770,26/1/2021,11:9:35:112,276.41,31.51,425.42,0.555,941.747,428.79223801091126,276.91
1771,1771,26/1/2021,11:9:35:221,276.41,31.57,421.42,0.5539999999999999,941.747,428.67471210144964,276.91
1772,1772,26/1/2021,11:9:35:362,278.31,31.43,433.02,0.5539999999999999,941.747,428.5544315267328,276.91
1773,1773,26/1/2021,11:9:35:440,277.81,31.55,421.72,0.555,941.747,428.43162715270057,276.91
1774,1774,26/1/2021,11:9:35:550,276.91,31.45,409.82,0.555,941.747,428.3064801688524,276.91
1775,1775,26/1/2021,11:9:35:659,276.41,31.41,441.22,0.5539999999999999,941.747,428.179083427799,276.91
1776,1776,26/1/2021,11:9:35:768,275.91,31.43,421.12,0.5539999999999999,941.747,428.0494438852648,276.91
1777,1777,26/1/2021,11:9:35:877,276.91,31.43,438.22,0.5539999999999999,941.747,427.91754915787146,276.91
1778,1778,26/1/2021,11:9:35:987,276.41,31.49,438.52,0.5539999999999999,941.747,427.7834298244343,276.91
1779,1779,26/1/2021,11:9:36:112,275.91,31.49,426.92,0.5539999999999999,941.747,427.6472036201792,276.91
1780,1780,26/1/2021,11:9:36:206,275.91,31.45,432.12,0.5539999999999999,941.747,427.5090862097053,276.91
1781,1781,26/1/2021,11:9:36:377,276.41,31.51,425.72,0.5539999999999999,941.747,427.3693573199824,276.91
1782,1782,26/1/2021,11:9:36:424,275.91,31.45,403.72,0.555,941.747,427.22830193281374,276.91
1783,1783,26/1/2021,11:9:36:539,275.91,31.49,436.32,0.555,941.747,427.0861299466659,276.91
1784,1784,26/1/2021,11:9:36:648,276.91,31.53,402.52,0.555,941.747,426.94292395052565,276.91
1785,1785,26/1/2021,11:9:36:757,276.91,31.55,439.72,0.555,941.597,426.7986445631807,276.91
1786,1786,26/1/2021,11:9:36:882,277.41,31.39,421.72,0.555,941.747,426.6531681719702,276.91
1787,1787,26/1/2021,11:9:36:976,275.91,31.53,421.12,0.555,941.747,426.50633600327,276.91
1788,1788,26/1/2021,11:9:37:132,276.91,31.45,421.42,0.555,941.747,426.3579611733596,276.91
1789,1789,26/1/2021,11:9:37:195,275.91,31.53,426.92,0.555,941.747,426.2078000620153,276.91
1790,1790,26/1/2021,11:9:37:304,276.91,31.45,423.52,0.555,941.747,426.0555546299439,276.91
1791,1791,26/1/2021,11:9:37:413,275.91,31.43,442.12,0.5539999999999999,941.747,425.9009124139135,276.91
1792,1792,26/1/2021,11:9:37:523,276.41,31.51,415.32,0.555,941.747,425.7435971860906,276.91
1793,1793,26/1/2021,11:9:37:632,275.91,31.49,441.52,0.5539999999999999,941.747,425.5833933154274,276.91
1794,1794,26/1/2021,11:9:37:741,276.41,31.41,422.92,0.555,941.747,425.42014471305856,276.91
1795,1795,26/1/2021,11:9:37:882,276.41,31.39,420.22,0.555,941.747,425.25374904298513,276.91
1796,1796,26/1/2021,11:9:37:960,275.91,31.51,426.32,0.555,941.747,425.08412291374174,276.91
1797,1797,26/1/2021,11:9:38:116,276.41,31.49,440.92,0.5539999999999999,941.747,424.91117970133934,276.91
1798,1798,26/1/2021,11:9:38:179,275.91,31.59,421.42,0.5539999999999999,941.747,424.7348771618142,276.91
1799,1799,26/1/2021,11:9:38:288,276.91,31.45,421.42,0.555,941.747,424.5552506596769,276.91
1800,1800,26/1/2021,11:9:38:398,276.91,31.39,420.82,0.555,941.747,424.3723641267045,276.91
1801,1801,26/1/2021,11:9:38:507,276.41,31.45,421.12,0.5539999999999999,941.747,424.1862489777584,276.91
1802,1802,26/1/2021,11:9:38:616,276.41,31.43,437.02,0.5539999999999999,941.747,423.99690111242325,276.91
1803,1803,26/1/2021,11:9:38:726,276.41,31.57,420.52,0.5539999999999999,941.747,423.8043291743876,276.91
1804,1804,26/1/2021,11:9:38:867,275.91,31.41,419.32,0.5539999999999999,941.747,423.6085855970741,276.91
1805,1805,26/1/2021,11:9:38:945,276.41,31.43,416.22,0.5539999999999999,941.747,423.40972766746506,276.91
1806,1806,26/1/2021,11:9:39:54,275.91,31.43,439.12,0.5539999999999999,941.747,423.2077749329689,276.91
1807,1807,26/1/2021,11:9:39:163,276.41,31.49,421.12,0.5539999999999999,941.747,423.00274517470666,276.91
1808,1808,26/1/2021,11:9:39:273,276.41,31.53,421.12,0.5539999999999999,941.747,422.7947080833596,276.91
1809,1809,26/1/2021,11:9:39:382,275.91,31.49,420.82,0.5539999999999999,941.747,422.5837691459288,276.91
1810,1810,26/1/2021,11:9:39:492,276.41,31.43,421.12,0.5539999999999999,941.747,422.37002412288484,276.91
1811,1811,26/1/2021,11:9:39:616,276.41,31.49,430.82,0.5529999999999999,941.747,422.15355365850655,276.91
1812,1812,26/1/2021,11:9:39:710,276.41,31.47,442.12,0.5529999999999999,941.747,421.9344760673594,276.91
1813,1813,26/1/2021,11:9:39:882,275.91,31.45,410.12,0.5529999999999999,941.747,421.7130212310666,276.91
1814,1814,26/1/2021,11:9:39:929,276.41,31.47,441.52,0.5529999999999999,941.747,421.4895440617751,276.91
1815,1815,26/1/2021,11:9:40:38,276.91,31.49,419.32,0.5539999999999999,941.897,421.2644950853338,276.91
1816,1816,26/1/2021,11:9:40:148,276.41,31.45,422.92,0.5539999999999999,941.897,421.038410757822,276.91
1817,1817,26/1/2021,11:9:40:257,276.41,31.49,420.52,0.5539999999999999,941.897,420.81189005317566,276.91
1818,1818,26/1/2021,11:9:40:382,276.41,31.51,419.32,0.5539999999999999,941.897,420.5855525343993,276.91
1819,1819,26/1/2021,11:9:40:476,275.91,31.49,418.92,0.5539999999999999,941.897,420.3600151585877,276.91
1820,1820,26/1/2021,11:9:40:616,275.91,31.41,424.42,0.5539999999999999,941.747,420.1358867333585,276.91
1821,1821,26/1/2021,11:9:40:695,275.91,31.37,411.62,0.555,941.897,419.9137710416822,276.91
1822,1822,26/1/2021,11:9:40:804,275.41,31.53,406.12,0.555,941.747,419.6942444875274,276.91
1823,1823,26/1/2021,11:9:40:913,275.91,31.45,422.32,0.555,941.747,419.47780005994485,276.91
1824,1824,26/1/2021,11:9:41:23,275.41,31.39,414.72,0.555,941.897,419.2648297846251,276.91
1825,1825,26/1/2021,11:9:41:132,275.91,31.49,439.72,0.555,941.747,419.0556836949232,276.91
1826,1826,26/1/2021,11:9:41:241,275.91,31.43,411.32,0.555,941.897,418.8507563520467,276.91
1827,1827,26/1/2021,11:9:41:366,276.91,31.53,419.32,0.555,941.897,418.6505195621671,276.91
1828,1828,26/1/2021,11:9:41:460,276.41,31.49,413.52,0.555,941.897,418.45547504650926,276.91
1829,1829,26/1/2021,11:9:41:616,275.91,31.51,413.82,0.555,941.897,418.26609562614266,276.91
1830,1830,26/1/2021,11:9:41:679,276.41,31.45,403.12,0.5539999999999999,941.747,418.08278856447123,276.91
1831,1831,26/1/2021,11:9:41:789,276.41,31.41,402.22,0.5539999999999999,941.747,417.9058428257089,276.91
1832,1832,26/1/2021,11:9:41:898,276.41,31.53,420.52,0.5539999999999999,941.747,417.7353791656318,276.91
1833,1833,26/1/2021,11:9:42:7,275.91,31.49,419.92,0.5539999999999999,941.747,417.57137698375885,276.91
1834,1834,26/1/2021,11:9:42:116,275.91,31.53,420.22,0.5539999999999999,941.747,417.41376808359456,276.91
1835,1835,26/1/2021,11:9:42:226,276.41,31.51,423.22,0.5539999999999999,941.747,417.2625103372628,276.91
1836,1836,26/1/2021,11:9:42:366,275.91,31.45,408.32,0.5539999999999999,941.747,417.11760458099434,276.91
1837,1837,26/1/2021,11:9:42:445,276.91,31.51,422.92,0.5539999999999999,941.747,416.979071225798,276.91
1838,1838,26/1/2021,11:9:42:554,275.91,31.45,420.82,0.5539999999999999,941.747,416.84693223093865,276.91
1839,1839,26/1/2021,11:9:42:663,276.41,31.49,402.52,0.5539999999999999,941.897,416.7212174598159,276.91
1840,1840,26/1/2021,11:9:42:773,275.91,31.47,404.32,0.5539999999999999,941.747,416.60192723928384,276.91
1841,1841,26/1/2021,11:9:42:882,276.91,31.53,406.42,0.5539999999999999,941.747,416.48894234388007,276.91
1842,1842,26/1/2021,11:9:42:991,275.91,31.43,419.92,0.555,941.747,416.3819843075071,276.91
1843,1843,26/1/2021,11:9:43:116,276.41,31.53,419.92,0.555,941.747,416.28067132204285,276.91
1844,1844,26/1/2021,11:9:43:210,275.91,31.51,440.62,0.5539999999999999,941.747,416.1846290537365,276.91
1845,1845,26/1/2021,11:9:43:382,275.91,31.49,402.82,0.555,941.747,416.0935908374222,276.91
1846,1846,26/1/2021,11:9:43:429,275.41,31.53,443.12,0.555,941.747,416.00742531742713,276.91
1847,1847,26/1/2021,11:9:43:538,276.41,31.55,406.42,0.555,941.747,415.9261188495631,276.91
1848,1848,26/1/2021,11:9:43:648,275.91,31.45,442.42,0.555,941.747,415.84977733361626,276.91
1849,1849,26/1/2021,11:9:43:757,275.91,31.45,419.62,0.555,941.747,415.7786512804866,276.91
1850,1850,26/1/2021,11:9:43:866,275.91,31.49,405.52,0.555,941.747,415.7131410981832,276.91
1851,1851,26/1/2021,11:9:43:974,276.41,31.53,408.32,0.5539999999999999,941.747,415.6537171451975,276.91
1852,1852,26/1/2021,11:9:44:114,275.91,31.55,411.02,0.5539999999999999,941.747,415.60079794972944,276.91
1853,1853,26/1/2021,11:9:44:193,275.91,31.47,401.52,0.5539999999999999,941.897,415.55469153850197,276.91
1854,1854,26/1/2021,11:9:44:302,275.91,31.43,403.12,0.5539999999999999,941.747,415.5155737290986,276.91
1855,1855,26/1/2021,11:9:44:411,276.41,31.45,434.52,0.5539999999999999,941.747,415.4834833860362,276.91
1856,1856,26/1/2021,11:9:44:521,275.91,31.49,402.22,0.5539999999999999,941.747,415.45838896614623,276.91
1857,1857,26/1/2021,11:9:44:630,275.91,31.45,438.22,0.5539999999999999,941.747,415.4402788514701,276.91
1858,1858,26/1/2021,11:9:44:740,275.91,31.47,402.82,0.555,941.897,415.429202706636,276.91
1859,1859,26/1/2021,11:9:44:865,276.91,31.53,410.72,0.555,941.897,415.4252566428164,276.91
1860,1860,26/1/2021,11:9:44:959,275.91,31.59,402.82,0.555,941.747,415.42850828611574,276.91
1861,1861,26/1/2021,11:9:45:130,275.91,31.47,405.52,0.555,941.747,415.43891188364,276.91
1862,1862,26/1/2021,11:9:45:177,276.91,31.51,421.12,0.555,941.747,415.4562840638598,276.91
1863,1863,26/1/2021,11:9:45:287,276.91,31.63,404.62,0.555,941.897,415.4803411300044,276.91
1864,1864,26/1/2021,11:9:45:396,276.41,31.47,406.42,0.555,941.747,415.510730295712,276.91
1865,1865,26/1/2021,11:9:45:505,277.81,31.53,405.52,0.555,941.747,415.5470023920548,276.91
1866,1866,26/1/2021,11:9:45:615,276.41,31.45,419.32,0.5539999999999999,941.747,415.588582720828,276.91
1867,1867,26/1/2021,11:9:45:724,276.41,31.51,443.12,0.5539999999999999,941.747,415.63483320945227,276.91
1868,1868,26/1/2021,11:9:45:880,277.41,31.51,415.92,0.5539999999999999,941.747,415.6851970976224,276.91
1869,1869,26/1/2021,11:9:45:943,276.41,31.45,423.52,0.5539999999999999,941.747,415.73929175813277,276.91
1870,1870,26/1/2021,11:9:46:52,276.41,31.49,429.62,0.5539999999999999,941.747,415.7968906497856,276.91
1871,1871,26/1/2021,11:9:46:162,276.91,31.53,404.32,0.5539999999999999,941.897,415.8578831674286,276.91
1872,1872,26/1/2021,11:9:46:271,275.91,31.49,404.92,0.5539999999999999,941.747,415.92221444125664,276.91
1873,1873,26/1/2021,11:9:46:380,276.91,31.49,404.62,0.5539999999999999,941.747,415.98976958399595,276.91
1874,1874,26/1/2021,11:9:46:490,275.91,31.49,407.72,0.5539999999999999,941.897,416.0602852944329,276.91
1875,1875,26/1/2021,11:9:46:615,276.41,31.53,421.12,0.5539999999999999,941.747,416.13334987811515,276.91
1876,1876,26/1/2021,11:9:46:708,276.91,31.49,401.52,0.5539999999999999,941.897,416.20845286949134,276.91
1877,1877,26/1/2021,11:9:46:864,276.91,31.47,421.42,0.555,941.747,416.2850170583319,276.91
1878,1878,26/1/2021,11:9:46:927,276.41,31.35,439.42,0.555,941.747,416.36243311836495,276.91
1879,1879,26/1/2021,11:9:47:37,276.91,31.53,407.02,0.556,941.747,416.44015010223,276.91
1880,1880,26/1/2021,11:9:47:146,275.91,31.45,441.82,0.557,941.747,416.5177456349245,276.91
1881,1881,26/1/2021,11:9:47:255,276.91,31.43,440.02,0.556,941.597,416.59495874476715,276.91
1882,1882,26/1/2021,11:9:47:364,276.91,31.51,410.12,0.555,941.597,416.6717472743948,276.91
1883,1883,26/1/2021,11:9:47:474,276.91,31.51,404.02,0.5539999999999999,941.597,416.74825770753034,276.91
1884,1884,26/1/2021,11:9:47:614,276.41,31.53,404.62,0.5539999999999999,941.747,416.82465269398926,276.91
1885,1885,26/1/2021,11:9:47:693,275.91,31.53,419.62,0.5539999999999999,941.747,416.9009727169548,276.91
1886,1886,26/1/2021,11:9:47:802,276.41,31.43,422.32,0.5539999999999999,941.747,416.97714660492005,276.91
1887,1887,26/1/2021,11:9:47:911,276.41,31.43,420.22,0.5539999999999999,941.747,417.05308300162505,276.91
1888,1888,26/1/2021,11:9:48:21,276.41,31.47,429.32,0.5539999999999999,941.747,417.1287447694074,276.91
1889,1889,26/1/2021,11:9:48:130,276.41,31.55,419.92,0.5539999999999999,941.747,417.20418701442236,276.91
1890,1890,26/1/2021,11:9:48:240,275.91,31.47,420.52,0.5539999999999999,941.747,417.27956751237696,276.91
1891,1891,26/1/2021,11:9:48:364,277.81,31.47,412.82,0.5539999999999999,941.747,417.35511880473007,276.91
1892,1892,26/1/2021,11:9:48:459,276.91,31.41,402.22,0.5539999999999999,941.747,417.4310823532662,276.91
1893,1893,26/1/2021,11:9:48:615,276.41,31.49,401.92,0.555,941.747,417.50761382089416,276.91
1894,1894,26/1/2021,11:9:48:677,275.91,31.47,422.32,0.5539999999999999,941.747,417.5847091221258,276.91
1895,1895,26/1/2021,11:9:48:787,276.91,31.39,423.22,0.5539999999999999,941.747,417.6622330751728,276.91
1896,1896,26/1/2021,11:9:48:896,276.41,31.49,423.22,0.555,941.747,417.74002958744484,276.91
1897,1897,26/1/2021,11:9:49:6,275.91,31.47,405.82,0.555,941.747,417.8179880402774,276.91
1898,1898,26/1/2021,11:9:49:115,276.91,31.45,406.12,0.5539999999999999,941.747,417.89599789131125,276.91
1899,1899,26/1/2021,11:9:49:224,276.41,31.49,443.12,0.5539999999999999,941.747,417.97388376688264,276.91
1900,1900,26/1/2021,11:9:49:380,276.91,31.45,418.92,0.5539999999999999,941.747,418.0514588668589,276.91
1901,1901,26/1/2021,11:9:49:443,275.91,31.45,441.82,0.5539999999999999,941.747,418.1286524023037,276.91
1902,1902,26/1/2021,11:9:49:552,276.41,31.49,420.22,0.5539999999999999,941.897,418.2055796851571,276.91
1903,1903,26/1/2021,11:9:49:661,276.41,31.51,423.22,0.5539999999999999,941.747,418.2825352654937,276.91
1904,1904,26/1/2021,11:9:49:771,275.91,31.51,423.22,0.5539999999999999,941.747,418.35994276497667,276.91
1905,1905,26/1/2021,11:9:49:880,276.41,31.51,406.42,0.5539999999999999,941.747,418.43829290685164,276.91
1906,1906,26/1/2021,11:9:49:990,277.41,31.47,409.52,0.5539999999999999,941.747,418.5180704191122,276.91
1907,1907,26/1/2021,11:9:50:115,275.91,31.47,421.12,0.5539999999999999,941.747,418.599680825464,276.91
1908,1908,26/1/2021,11:9:50:209,276.91,31.43,401.52,0.5539999999999999,941.747,418.6834279340247,276.91
1909,1909,26/1/2021,11:9:50:380,276.91,31.47,422.02,0.5539999999999999,941.747,418.76951968156646,276.91
1910,1910,26/1/2021,11:9:50:427,276.41,31.47,439.12,0.5539999999999999,941.747,418.85809706150144,276.91
1911,1911,26/1/2021,11:9:50:537,276.41,31.43,411.02,0.5539999999999999,941.747,418.9493269027247,276.91
1912,1912,26/1/2021,11:9:50:646,275.91,31.49,441.22,0.5539999999999999,941.747,419.04348124685794,276.91
1913,1913,26/1/2021,11:9:50:755,277.81,31.45,407.02,0.5539999999999999,941.747,419.14094265247024,276.91
1914,1914,26/1/2021,11:9:50:864,276.91,31.45,410.42,0.5539999999999999,941.747,419.24215639250826,276.91
1915,1915,26/1/2021,11:9:50:974,276.91,31.53,413.12,0.5539999999999999,941.747,419.347535098964,276.91
1916,1916,26/1/2021,11:9:51:114,276.91,31.51,404.32,0.5539999999999999,941.747,419.4573750537146,276.91
1917,1917,26/1/2021,11:9:51:193,276.41,31.47,420.52,0.5539999999999999,941.747,419.5718317179468,276.91
1918,1918,26/1/2021,11:9:51:302,276.41,31.43,404.62,0.5539999999999999,941.747,419.69092806312614,276.91
1919,1919,26/1/2021,11:9:51:412,278.31,31.47,404.32,0.5539999999999999,941.747,419.81455356490966,276.91
1920,1920,26/1/2021,11:9:51:521,277.41,31.43,431.82,0.5539999999999999,941.597,419.9424495680088,276.91
1921,1921,26/1/2021,11:9:51:630,277.81,31.53,421.42,0.5539999999999999,941.747,420.0742565177088,276.91
1922,1922,26/1/2021,11:9:51:740,276.91,31.51,426.32,0.5539999999999999,941.747,420.2096204282052,276.91
1923,1923,26/1/2021,11:9:51:865,276.91,31.43,424.42,0.5539999999999999,941.747,420.34825422763396,276.91
1924,1924,26/1/2021,11:9:51:959,277.41,31.51,417.72,0.5539999999999999,941.747,420.4899366231986,276.91
1925,1925,26/1/2021,11:9:52:130,277.41,31.43,423.82,0.5539999999999999,941.747,420.6344876033422,276.91
1926,1926,26/1/2021,11:9:52:177,277.41,31.49,422.32,0.5539999999999999,941.747,420.7817467206023,276.91
1927,1927,26/1/2021,11:9:52:287,276.41,31.51,422.92,0.5539999999999999,941.747,420.9315732754375,276.91
1928,1928,26/1/2021,11:9:52:396,275.91,31.43,423.22,0.5539999999999999,941.747,421.08385513845536,276.91
1929,1929,26/1/2021,11:9:52:506,277.41,31.45,422.62,0.5539999999999999,941.747,421.2385106072038,276.91
1930,1930,26/1/2021,11:9:52:615,276.41,31.45,405.52,0.5539999999999999,941.747,421.39546964403627,276.91
1931,1931,26/1/2021,11:9:52:724,276.41,31.53,441.82,0.5539999999999999,941.747,421.55463839796766,276.91
1932,1932,26/1/2021,11:9:52:880,277.81,31.53,424.72,0.5539999999999999,941.747,421.7159195796359,276.91
1933,1933,26/1/2021,11:9:52:943,276.91,31.53,442.12,0.5529999999999999,941.747,421.8793053695533,276.91
1934,1934,26/1/2021,11:9:53:52,276.41,31.47,405.22,0.5539999999999999,941.747,422.04493166792463,276.91
1935,1935,26/1/2021,11:9:53:162,276.41,31.43,423.82,0.5539999999999999,941.747,422.2130202401465,276.91
1936,1936,26/1/2021,11:9:53:271,276.41,31.39,423.82,0.5539999999999999,941.747,422.38378395757553,276.91
1937,1937,26/1/2021,11:9:53:380,276.91,31.45,423.82,0.5539999999999999,941.747,422.5574060307448,276.91
1938,1938,26/1/2021,11:9:53:490,276.91,31.51,424.12,0.5539999999999999,941.747,422.73407421209913,276.91
1939,1939,26/1/2021,11:9:53:614,276.41,31.51,410.12,0.5539999999999999,941.747,422.91398374215316,276.91
1940,1940,26/1/2021,11:9:53:708,277.81,31.43,424.72,0.5539999999999999,941.747,423.09729596612084,276.91
1941,1941,26/1/2021,11:9:53:864,277.41,31.51,422.92,0.5529999999999999,941.747,423.2841099702221,276.91
1942,1942,26/1/2021,11:9:53:927,275.91,31.51,421.12,0.5539999999999999,941.747,423.4744820561875,276.91
1943,1943,26/1/2021,11:9:54:36,276.41,31.39,411.92,0.5529999999999999,941.747,423.668439601819,276.91
1944,1944,26/1/2021,11:9:54:146,275.41,31.51,421.42,0.5529999999999999,941.747,423.8659481458867,276.91
1945,1945,26/1/2021,11:9:54:255,276.41,31.51,408.02,0.5529999999999999,941.747,424.066869736734,276.91
