Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3764,3764,26/1/2021,12:9:39:887,285.71,31.65,439.12,0.5529999999999999,943.847,440.0968907404129,285.71
3765,3765,26/1/2021,12:9:39:996,285.21,31.63,437.02,0.5529999999999999,943.847,440.2268600158596,285.71
3766,3766,26/1/2021,12:9:40:106,284.71,31.69,435.12,0.5529999999999999,943.847,440.35387794064417,285.71
3767,3767,26/1/2021,12:9:40:215,286.21,31.71,433.32,0.5529999999999999,943.847,440.4778692000883,285.71
3768,3768,26/1/2021,12:9:40:324,285.21,31.67,433.02,0.5529999999999999,943.847,440.59874667886805,285.21
3769,3769,26/1/2021,12:9:40:449,285.21,31.67,432.72,0.5529999999999999,943.847,440.716407984909,285.21
3770,3770,26/1/2021,12:9:40:543,285.21,31.73,449.52,0.5529999999999999,943.847,440.8307358504027,285.71
3771,3771,26/1/2021,12:9:40:699,284.71,31.67,447.32,0.552,943.847,440.9416065844294,285.21
3772,3772,26/1/2021,12:9:40:762,284.71,31.67,453.42,0.552,943.847,441.0489038091113,285.21
3773,3773,26/1/2021,12:9:40:871,285.71,31.69,429.32,0.5529999999999999,943.847,441.1525260293589,284.71
3774,3774,26/1/2021,12:9:40:980,285.21,31.65,452.82,0.552,943.847,441.25238228237976,285.21
3775,3775,26/1/2021,12:9:41:90,284.71,31.57,439.72,0.552,943.847,441.3483858824993,285.21
3776,3776,26/1/2021,12:9:41:199,284.71,31.67,453.12,0.552,943.847,441.4404558854818,285.21
3777,3777,26/1/2021,12:9:41:309,284.71,31.67,453.42,0.552,943.847,441.5285234172468,285.71
3778,3778,26/1/2021,12:9:41:449,286.21,31.73,430.82,0.5529999999999999,943.847,441.6125358231092,285.21
3779,3779,26/1/2021,12:9:41:527,285.21,31.71,451.02,0.5529999999999999,943.847,441.6924524198027,285.21
3780,3780,26/1/2021,12:9:41:637,285.21,31.79,425.72,0.5529999999999999,943.847,441.76823480717337,284.71
3781,3781,26/1/2021,12:9:41:746,284.71,31.84,451.32,0.5529999999999999,943.847,441.8398402330948,285.21
3782,3782,26/1/2021,12:9:41:855,285.21,31.67,433.02,0.5529999999999999,943.847,441.9072200408529,285.71
3783,3783,26/1/2021,12:9:41:965,285.21,31.71,454.02,0.552,943.847,441.97032245990937,286.21
3784,3784,26/1/2021,12:9:42:74,285.21,31.71,430.52,0.5529999999999999,943.847,442.0290964790197,285.21
3785,3785,26/1/2021,12:9:42:214,284.71,31.75,442.82,0.5529999999999999,943.847,442.08349122165504,285.71
3786,3786,26/1/2021,12:9:42:293,285.21,31.77,454.02,0.552,943.847,442.133453650168,285.71
3787,3787,26/1/2021,12:9:42:449,285.21,31.69,432.12,0.552,943.847,442.17893187477233,285.71
3788,3788,26/1/2021,12:9:42:511,286.21,31.75,454.02,0.552,943.847,442.2198789800887,286.21
3789,3789,26/1/2021,12:9:42:621,285.71,31.69,452.52,0.552,943.697,442.2562546300178,285.21
3790,3790,26/1/2021,12:9:42:730,285.21,31.69,451.02,0.552,943.697,442.28803185744766,285.71
3791,3791,26/1/2021,12:9:42:839,284.71,31.69,435.42,0.552,943.847,442.31520206729965,285.21
3792,3792,26/1/2021,12:9:42:949,285.21,31.71,432.72,0.552,943.847,442.3377665273762,286.21
3793,3793,26/1/2021,12:9:43:58,285.21,31.69,434.82,0.552,943.847,442.3557203910136,285.21
3794,3794,26/1/2021,12:9:43:199,286.21,31.73,446.42,0.552,943.847,442.36904393390563,285.21
3795,3795,26/1/2021,12:9:43:277,285.21,31.69,417.12,0.5529999999999999,943.847,442.37770299079085,285.21
3796,3796,26/1/2021,12:9:43:386,284.71,31.69,452.82,0.5529999999999999,943.697,442.38164802597083,286.21
3797,3797,26/1/2021,12:9:43:495,284.71,31.71,454.72,0.5529999999999999,943.697,442.38081663523116,286.21
3798,3798,26/1/2021,12:9:43:605,285.21,31.61,453.72,0.5529999999999999,943.847,442.375150233776,285.21
3799,3799,26/1/2021,12:9:43:714,285.21,31.63,454.72,0.5529999999999999,943.847,442.36461172632784,285.21
3800,3800,26/1/2021,12:9:43:824,286.61,31.65,453.12,0.5529999999999999,943.847,442.3491912744027,286.21
3801,3801,26/1/2021,12:9:43:948,285.71,31.65,436.02,0.5529999999999999,943.847,442.3289034799497,285.21
3802,3802,26/1/2021,12:9:44:42,285.21,31.67,436.32,0.5529999999999999,943.697,442.3037765941269,285.71
3803,3803,26/1/2021,12:9:44:214,285.21,31.73,450.12,0.5529999999999999,943.847,442.2738390849588,286.21
3804,3804,26/1/2021,12:9:44:261,285.21,31.63,435.12,0.5529999999999999,943.847,442.23911563727216,285.71
3805,3805,26/1/2021,12:9:44:370,284.71,31.75,430.52,0.5529999999999999,943.847,442.19962755545373,285.21
3806,3806,26/1/2021,12:9:44:480,285.21,31.73,434.82,0.5529999999999999,943.847,442.1553857998989,286.21
3807,3807,26/1/2021,12:9:44:589,288.61,31.73,452.52,0.5529999999999999,943.847,442.1063854404335,285.71
3808,3808,26/1/2021,12:9:44:698,284.71,31.75,454.02,0.5529999999999999,943.847,442.05261513649117,286.21
3809,3809,26/1/2021,12:9:44:808,285.71,31.73,452.82,0.552,943.847,441.9940751652616,285.21
3810,3810,26/1/2021,12:9:44:948,285.71,31.69,454.02,0.552,943.697,441.93078921400075,285.71
3811,3811,26/1/2021,12:9:45:26,284.71,31.69,451.92,0.552,943.697,441.86280729859436,285.71
3812,3812,26/1/2021,12:9:45:136,285.21,31.75,449.52,0.552,943.847,441.7902049101808,285.71
3813,3813,26/1/2021,12:9:45:245,285.21,31.63,435.72,0.552,943.847,441.7130784766804,284.71
3814,3814,26/1/2021,12:9:45:355,285.21,31.73,426.02,0.5529999999999999,943.847,441.63153299380053,285.71
3815,3815,26/1/2021,12:9:45:464,285.71,31.73,453.42,0.552,943.847,441.54566685469564,285.71
3816,3816,26/1/2021,12:9:45:573,286.21,31.73,430.52,0.5529999999999999,943.847,441.4555678212265,285.21
3817,3817,26/1/2021,12:9:45:698,285.21,31.73,435.72,0.552,943.847,441.3613169044422,285.21
3818,3818,26/1/2021,12:9:45:792,285.21,31.67,454.02,0.552,943.847,441.26298880533255,285.21
3819,3819,26/1/2021,12:9:45:948,287.11,31.67,452.22,0.552,943.697,441.1606576989815,286.61
3820,3820,26/1/2021,12:9:46:11,286.21,31.71,453.72,0.5529999999999999,943.697,441.0544122463188,285.71
3821,3821,26/1/2021,12:9:46:120,286.21,31.65,454.02,0.552,943.847,440.9443665423422,286.61
