,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
999,999,15/3/2021,13:52:8:776,246.11,31.65,391.22,0.547,935.297,230.01
1000,1000,15/3/2021,13:52:8:886,246.61,31.67,373.52,0.547,935.297,230.01
1001,1001,15/3/2021,13:52:8:995,246.61,31.67,390.02,0.547,935.297,230.01
1002,1002,15/3/2021,13:52:9:104,246.11,31.63,388.42,0.5479999999999999,935.447,230.01
1003,1003,15/3/2021,13:52:9:214,246.11,31.67,386.92,0.5479999999999999,935.297,230.01
1004,1004,15/3/2021,13:52:9:323,246.11,31.65,387.82,0.5479999999999999,935.297,230.01
1005,1005,15/3/2021,13:52:9:448,246.61,31.59,371.92,0.5479999999999999,935.447,230.01
1006,1006,15/3/2021,13:52:9:542,246.11,31.61,369.22,0.5479999999999999,935.447,230.01
1007,1007,15/3/2021,13:52:9:698,246.11,31.63,377.12,0.5479999999999999,935.297,230.01
1008,1008,15/3/2021,13:52:9:760,246.61,31.57,369.82,0.5479999999999999,935.447,230.01
1009,1009,15/3/2021,13:52:9:870,246.61,31.65,361.92,0.5479999999999999,935.297,230.01
1010,1010,15/3/2021,13:52:9:979,246.61,31.61,388.42,0.5479999999999999,935.297,230.01
1011,1011,15/3/2021,13:52:10:88,247.11,31.65,387.52,0.5479999999999999,935.447,230.01
1012,1012,15/3/2021,13:52:10:213,247.11,31.61,388.12,0.547,935.297,230.01
1013,1013,15/3/2021,13:52:10:307,246.61,31.65,386.02,0.547,935.297,230.01
1014,1014,15/3/2021,13:52:10:494,246.61,31.67,379.92,0.547,935.297,230.01
1015,1015,15/3/2021,13:52:10:526,246.61,31.67,379.92,0.547,935.297,230.01
1016,1016,15/3/2021,13:52:10:635,247.11,31.69,390.62,0.546,935.297,230.01
1017,1017,15/3/2021,13:52:10:744,246.61,31.61,353.32,0.547,935.447,230.01
1018,1018,15/3/2021,13:52:10:854,246.11,31.69,385.12,0.546,935.447,230.01
1019,1019,15/3/2021,13:52:10:963,245.11,31.61,370.12,0.547,935.447,230.01
1020,1020,15/3/2021,13:52:11:73,246.61,31.63,376.22,0.546,935.447,230.01
1021,1021,15/3/2021,13:52:11:197,247.11,31.67,386.02,0.546,935.447,230.01
1022,1022,15/3/2021,13:52:11:291,246.11,31.63,382.62,0.547,935.447,230.01
1023,1023,15/3/2021,13:52:11:457,247.11,31.67,373.82,0.547,935.447,230.01
1024,1024,15/3/2021,13:52:11:510,247.11,31.71,377.42,0.546,935.447,230.01
1025,1025,15/3/2021,13:52:11:619,245.61,31.73,374.12,0.546,935.447,230.01
1026,1026,15/3/2021,13:52:11:729,246.11,31.61,371.32,0.547,935.447,230.01
1027,1027,15/3/2021,13:52:11:838,245.61,31.67,371.62,0.547,935.447,230.01
1028,1028,15/3/2021,13:52:11:963,246.11,31.59,352.72,0.547,935.447,230.01
1029,1029,15/3/2021,13:52:12:57,246.11,31.63,375.92,0.547,935.447,230.01
1030,1030,15/3/2021,13:52:12:197,246.61,31.67,387.22,0.547,935.447,230.01
1031,1031,15/3/2021,13:52:12:276,247.11,31.67,390.92,0.547,935.447,230.01
1032,1032,15/3/2021,13:52:12:385,247.11,31.69,377.42,0.547,935.447,230.01
1033,1033,15/3/2021,13:52:12:494,246.61,31.63,374.12,0.547,935.447,230.01
1034,1034,15/3/2021,13:52:12:604,246.61,31.61,371.92,0.546,935.447,230.01
1035,1035,15/3/2021,13:52:12:713,246.61,31.69,371.02,0.546,935.447,230.01
1036,1036,15/3/2021,13:52:12:823,246.61,31.65,370.72,0.546,935.447,230.01
1037,1037,15/3/2021,13:52:12:947,246.11,31.59,358.82,0.546,935.447,230.01
1038,1038,15/3/2021,13:52:13:41,246.11,31.67,370.12,0.546,935.447,230.01
1039,1039,15/3/2021,13:52:13:197,247.61,31.9,379.92,0.546,935.447,230.01
1040,1040,15/3/2021,13:52:13:260,247.11,31.65,370.72,0.546,935.447,230.01
1041,1041,15/3/2021,13:52:13:371,246.11,31.77,372.92,0.546,935.447,230.01
1042,1042,15/3/2021,13:52:13:480,246.61,31.67,371.32,0.547,935.447,230.01
1043,1043,15/3/2021,13:52:13:589,246.11,31.61,370.42,0.547,935.447,230.01
1044,1044,15/3/2021,13:52:13:730,246.61,31.73,370.12,0.547,935.447,230.01
1045,1045,15/3/2021,13:52:13:808,246.61,31.69,369.52,0.547,935.447,230.01
1046,1046,15/3/2021,13:52:13:964,246.61,31.71,387.22,0.547,935.447,230.01
1047,1047,15/3/2021,13:52:14:27,246.11,31.71,382.62,0.547,935.447,230.01
1048,1048,15/3/2021,13:52:14:136,246.11,31.61,382.92,0.547,935.447,230.01
1049,1049,15/3/2021,13:52:14:246,246.61,31.69,352.12,0.547,935.447,230.01
1050,1050,15/3/2021,13:52:14:355,246.11,31.69,379.32,0.546,935.447,230.01
1051,1051,15/3/2021,13:52:14:464,246.11,31.69,352.12,0.547,935.447,230.01
1052,1052,15/3/2021,13:52:14:574,245.11,31.65,387.52,0.546,935.447,230.01
1053,1053,15/3/2021,13:52:14:698,246.61,31.63,370.12,0.546,935.447,230.01
1054,1054,15/3/2021,13:52:14:792,247.11,31.71,370.12,0.546,935.447,230.01
1055,1055,15/3/2021,13:52:14:964,246.61,31.59,371.32,0.546,935.447,230.01
1056,1056,15/3/2021,13:52:15:11,247.11,31.65,370.12,0.546,935.447,230.01
1057,1057,15/3/2021,13:52:15:121,245.61,31.75,378.02,0.546,935.447,230.01
1058,1058,15/3/2021,13:52:15:230,247.11,31.63,371.32,0.546,935.447,230.01
1059,1059,15/3/2021,13:52:15:339,246.11,31.67,369.22,0.546,935.447,230.01
