,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
147,25/3/2021,10:52:56:156,944.05,31.16,1259.86,0.542,951.048,1253.8915486925225,944.05
148,25/3/2021,10:52:56:268,943.55,31.16,1244.26,0.5429999999999999,951.198,1254.019796576147,944.05
149,25/3/2021,10:52:56:377,944.05,31.12,1266.26,0.542,951.198,1254.1356850216607,944.05
150,25/3/2021,10:52:56:487,944.05,31.22,1241.86,0.5429999999999999,951.198,1254.2389646973595,944.05
151,25/3/2021,10:52:56:596,945.55,31.22,1265.96,0.542,951.048,1254.3293880173705,944.05
152,25/3/2021,10:52:56:706,943.55,31.16,1266.26,0.5429999999999999,951.048,1254.4067296727667,944.05
153,25/3/2021,10:52:56:846,944.55,31.08,1263.26,0.5429999999999999,951.198,1254.470850767249,944.05
154,25/3/2021,10:52:56:924,943.55,31.22,1259.26,0.5429999999999999,951.198,1254.5217539877913,944.05
155,25/3/2021,10:52:57:34,944.05,31.14,1267.76,0.5429999999999999,951.198,1254.5595824088746,944.05
156,25/3/2021,10:52:57:143,944.05,31.24,1251.36,0.5429999999999999,951.048,1254.5846010427256,944.05
157,25/3/2021,10:52:57:252,943.55,31.2,1246.76,0.5429999999999999,951.198,1254.5971589876551,944.05
158,25/3/2021,10:52:57:361,944.55,31.12,1241.56,0.5429999999999999,951.198,1254.5975993005795,944.05
159,25/3/2021,10:52:57:471,944.05,31.16,1247.06,0.5429999999999999,951.198,1254.586161261072,944.05
160,25/3/2021,10:52:57:596,945.55,31.22,1263.26,0.5429999999999999,951.048,1254.5629532472549,944.05
161,25/3/2021,10:52:57:690,946.05,31.22,1247.36,0.5429999999999999,951.198,1254.5280080220296,944.05
162,25/3/2021,10:52:57:846,943.55,31.1,1267.46,0.5429999999999999,951.048,1254.481351858793,944.05
163,25/3/2021,10:52:57:908,944.05,31.24,1270.56,0.5429999999999999,951.198,1254.423062048372,944.05
164,25/3/2021,10:52:58:18,944.55,31.16,1251.96,0.5429999999999999,951.198,1254.353332976519,944.05
165,25/3/2021,10:52:58:127,944.55,31.2,1268.76,0.5429999999999999,951.198,1254.2725019040754,944.05
166,25/3/2021,10:52:58:236,945.05,31.16,1264.46,0.5429999999999999,951.048,1254.1810342514889,944.05
167,25/3/2021,10:52:58:346,943.55,31.22,1262.26,0.5429999999999999,951.048,1254.0795347078927,944.05
168,25/3/2021,10:52:58:455,943.55,31.22,1260.16,0.5429999999999999,951.198,1253.96876026077,944.05
169,25/3/2021,10:52:58:595,945.05,31.14,1253.16,0.5429999999999999,951.198,1253.8495934882285,944.05
170,25/3/2021,10:52:58:674,944.05,31.18,1260.46,0.5429999999999999,951.048,1253.7229990235494,944.05
171,25/3/2021,10:52:58:783,944.05,31.12,1227.56,0.5429999999999999,951.198,1253.5899704938804,944.05
172,25/3/2021,10:52:58:892,944.05,31.16,1264.76,0.542,951.048,1253.45145377551,944.05
173,25/3/2021,10:52:59:2,944.55,31.22,1243.66,0.542,951.198,1253.3083027323125,944.05
174,25/3/2021,10:52:59:111,943.55,31.2,1243.06,0.542,951.198,1253.1612949284568,944.05
175,25/3/2021,10:52:59:221,944.05,31.12,1242.16,0.542,951.198,1253.0111202011278,944.05
176,25/3/2021,10:52:59:345,944.55,31.28,1249.76,0.542,951.048,1252.8583373018892,944.05
177,25/3/2021,10:52:59:439,945.05,31.18,1255.26,0.542,951.048,1252.7033830635542,944.05
178,25/3/2021,10:52:59:595,947.05,31.16,1249.16,0.5429999999999999,951.198,1252.5466306699752,944.05
179,25/3/2021,10:52:59:658,944.05,31.24,1239.46,0.5429999999999999,951.198,1252.388419771931,944.05
180,25/3/2021,10:52:59:767,945.05,31.16,1243.06,0.542,951.198,1252.2290177700133,944.05
181,25/3/2021,10:52:59:877,945.05,31.2,1259.56,0.542,951.198,1252.0685772193413,944.05
182,25/3/2021,10:52:59:986,944.55,31.14,1241.56,0.542,951.198,1251.9071624077085,944.05
183,25/3/2021,10:53:0:96,947.05,31.08,1263.26,0.542,951.048,1251.7448039438245,944.05
184,25/3/2021,10:53:0:205,945.05,31.2,1261.06,0.542,951.198,1251.581546338342,944.05
185,25/3/2021,10:53:0:361,944.05,31.16,1236.96,0.542,951.198,1251.4174913078587,944.05
186,25/3/2021,10:53:0:424,944.05,30.91,1255.26,0.542,951.048,1251.2527783760265,944.05
187,25/3/2021,10:53:0:533,945.05,31.18,1252.86,0.542,951.048,1251.0875280324844,944.05
188,25/3/2021,10:53:0:642,944.55,31.14,1248.56,0.542,951.048,1250.9218416689207,944.05
189,25/3/2021,10:53:0:752,944.05,31.12,1265.06,0.542,951.048,1250.7558373198497,944.05
190,25/3/2021,10:53:0:861,944.55,31.16,1238.76,0.542,951.198,1250.5896742908158,944.05
191,25/3/2021,10:53:0:971,945.55,31.22,1263.26,0.542,951.198,1250.4235544798264,944.05
192,25/3/2021,10:53:1:95,943.55,31.14,1256.16,0.542,951.048,1250.2577198969698,944.05
193,25/3/2021,10:53:1:189,944.55,31.22,1258.36,0.542,951.048,1250.0924865644593,944.05
194,25/3/2021,10:53:1:361,944.55,31.22,1242.76,0.5429999999999999,951.198,1249.9282688529934,944.05
195,25/3/2021,10:53:1:408,944.05,31.18,1251.66,0.5429999999999999,951.198,1249.7655389456634,944.05
196,25/3/2021,10:53:1:517,947.05,31.14,1250.06,0.5429999999999999,951.048,1249.6047729229538,944.05
197,25/3/2021,10:53:1:626,944.05,31.14,1247.66,0.542,951.048,1249.4464380827633,944.05
198,25/3/2021,10:53:1:736,944.55,31.18,1246.16,0.542,951.048,1249.290994762909,944.05
199,25/3/2021,10:53:1:861,945.05,31.16,1236.96,0.542,951.198,1249.1388723758944,944.05
200,25/3/2021,10:53:1:955,946.55,31.2,1244.56,0.542,951.048,1248.9904236479802,944.05
201,25/3/2021,10:53:2:95,944.55,31.2,1242.76,0.542,951.198,1248.8458928523942,944.05
202,25/3/2021,10:53:2:173,944.05,31.2,1243.66,0.542,951.048,1248.7054190994847,944.05
203,25/3/2021,10:53:2:283,945.05,31.24,1228.16,0.5429999999999999,951.198,1248.5690371281187,944.05
204,25/3/2021,10:53:2:392,944.55,31.2,1265.96,0.542,951.048,1248.436661550776,944.05
205,25/3/2021,10:53:2:501,944.55,31.26,1245.86,0.542,951.048,1248.3081278999705,944.05
206,25/3/2021,10:53:2:611,944.05,31.22,1244.96,0.542,951.048,1248.1832770168578,944.05
207,25/3/2021,10:53:2:720,946.55,31.18,1245.26,0.5429999999999999,951.198,1248.061968567772,944.05
208,25/3/2021,10:53:2:861,945.05,31.24,1247.96,0.5429999999999999,951.048,1247.944039979791,944.05
209,25/3/2021,10:53:2:939,944.05,31.18,1245.26,0.5429999999999999,951.198,1247.8292948749922,944.05
210,25/3/2021,10:53:3:95,943.55,31.16,1259.86,0.5429999999999999,951.198,1247.7175247124505,944.05
211,25/3/2021,10:53:3:158,944.05,31.2,1248.56,0.5429999999999999,951.198,1247.6085515462328,944.05
212,25/3/2021,10:53:3:267,943.55,31.24,1254.06,0.5429999999999999,951.048,1247.5022685909134,944.05
213,25/3/2021,10:53:3:376,945.05,31.16,1269.36,0.5429999999999999,951.048,1247.3986665024386,944.05
214,25/3/2021,10:53:3:486,943.15,31.12,1251.96,0.5429999999999999,951.048,1247.2978800990745,944.05
215,25/3/2021,10:53:3:595,943.55,31.24,1246.76,0.5429999999999999,951.048,1247.2002169950015,944.05
216,25/3/2021,10:53:3:704,944.55,31.12,1243.36,0.5429999999999999,951.048,1247.1060987951935,944.05
217,25/3/2021,10:53:3:860,944.05,31.22,1229.06,0.5429999999999999,951.198,1247.0159520089653,944.05
218,25/3/2021,10:53:3:923,944.05,31.2,1241.26,0.5429999999999999,951.198,1246.9301084668102,944.05
219,25/3/2021,10:53:4:32,943.55,31.32,1240.36,0.5429999999999999,951.048,1246.8487514209942,944.05
220,25/3/2021,10:53:4:142,947.05,31.16,1240.96,0.5429999999999999,951.048,1246.7719262473765,944.05
221,25/3/2021,10:53:4:251,944.05,31.24,1263.86,0.5429999999999999,951.048,1246.6995947750004,944.05
222,25/3/2021,10:53:4:360,944.55,31.24,1223.86,0.5429999999999999,951.198,1246.6316987141165,944.05
223,25/3/2021,10:53:4:470,944.05,31.18,1255.26,0.5429999999999999,951.048,1246.5681708317807,944.05
224,25/3/2021,10:53:4:594,947.05,31.28,1240.66,0.5429999999999999,951.048,1246.508900118238,944.05
225,25/3/2021,10:53:4:688,944.55,31.2,1245.56,0.5429999999999999,951.048,1246.453730633383,944.05
226,25/3/2021,10:53:4:860,945.05,31.14,1244.56,0.5429999999999999,951.048,1246.402478624144,944.05
227,25/3/2021,10:53:4:907,944.05,31.28,1241.56,0.5429999999999999,951.048,1246.3549289001746,944.05
228,25/3/2021,10:53:5:17,944.55,31.14,1242.16,0.5429999999999999,951.198,1246.3108235407456,944.05
229,25/3/2021,10:53:5:126,944.55,31.02,1251.96,0.5429999999999999,951.048,1246.2698578594886,944.05
230,25/3/2021,10:53:5:235,945.05,31.24,1249.46,0.5429999999999999,951.048,1246.2317077227624,944.05
231,25/3/2021,10:53:5:344,944.05,31.26,1245.86,0.5429999999999999,951.048,1246.1960736931267,944.05
232,25/3/2021,10:53:5:454,945.05,31.16,1246.46,0.5429999999999999,951.048,1246.162692356147,944.05
233,25/3/2021,10:53:5:610,945.55,31.2,1242.46,0.5429999999999999,951.198,1246.1313140548298,944.05
234,25/3/2021,10:53:5:672,944.55,31.06,1251.06,0.542,951.048,1246.1016832222967,944.05
235,25/3/2021,10:53:5:782,945.05,31.22,1241.56,0.542,951.198,1246.0735385808564,944.05
236,25/3/2021,10:53:5:891,944.05,31.18,1256.86,0.542,951.048,1246.0466267739962,944.05
237,25/3/2021,10:53:6:1,944.05,31.32,1243.96,0.542,951.048,1246.020723973175,944.05
238,25/3/2021,10:53:6:110,946.05,31.22,1243.06,0.542,951.198,1245.9956459557493,944.05
239,25/3/2021,10:53:6:219,945.05,31.18,1249.16,0.542,951.198,1245.971225881994,944.05
240,25/3/2021,10:53:6:344,944.55,31.26,1246.76,0.542,951.198,1245.9472954729245,944.05
241,25/3/2021,10:53:6:438,946.55,31.22,1245.86,0.542,951.048,1245.92369475629,944.05
242,25/3/2021,10:53:6:610,944.55,31.24,1244.26,0.542,951.198,1245.900276245232,944.05
243,25/3/2021,10:53:6:657,944.05,31.26,1232.66,0.542,951.198,1245.8768790702165,944.05
244,25/3/2021,10:53:6:766,944.55,31.22,1247.06,0.542,951.048,1245.8532829180033,944.05
245,25/3/2021,10:53:6:875,944.05,31.22,1240.66,0.542,951.198,1245.8291833314172,944.05
246,25/3/2021,10:53:6:985,944.55,31.2,1246.16,0.542,951.048,1245.8042099292895,944.05
247,25/3/2021,10:53:7:94,944.05,31.24,1248.86,0.542,951.048,1245.777958289991,944.05
248,25/3/2021,10:53:7:204,944.05,31.24,1242.16,0.542,951.198,1245.750015606481,944.05
249,25/3/2021,10:53:7:360,944.55,31.2,1229.06,0.542,951.198,1245.7199531986917,944.05
250,25/3/2021,10:53:7:422,944.55,31.24,1246.76,0.542,951.198,1245.6872697960878,944.05
251,25/3/2021,10:53:7:532,944.05,31.22,1246.46,0.5429999999999999,951.048,1245.651360603725,944.05
252,25/3/2021,10:53:7:641,944.05,31.2,1246.46,0.5429999999999999,951.198,1245.6115625866412,944.05
253,25/3/2021,10:53:7:750,943.15,31.22,1263.86,0.542,951.048,1245.5672265302667,944.05
254,25/3/2021,10:53:7:859,944.05,31.26,1222.66,0.5429999999999999,951.198,1245.5177614608206,944.05
255,25/3/2021,10:53:7:969,943.55,31.3,1261.06,0.5429999999999999,951.048,1245.4626135910148,944.05
256,25/3/2021,10:53:8:94,943.55,31.2,1245.56,0.5429999999999999,951.048,1245.401228569092,944.05
257,25/3/2021,10:53:8:188,944.55,31.24,1264.16,0.5429999999999999,951.048,1245.3330909685558,944.05
