Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3744,3744,26/1/2021,10:58:52:108,275.91,31.32,436.02,0.5539999999999999,942.047,424.84853902481774,276.41
3745,3745,26/1/2021,10:58:52:171,275.91,31.45,440.62,0.5539999999999999,942.047,424.7276846449354,276.41
3746,3746,26/1/2021,10:58:52:280,275.91,31.28,429.92,0.5539999999999999,942.047,424.6041470236327,276.41
3747,3747,26/1/2021,10:58:52:390,275.91,31.43,426.32,0.5539999999999999,941.8969999999999,424.4780922314997,276.41
3748,3748,26/1/2021,10:58:52:499,275.91,31.3,423.22,0.5529999999999999,942.047,424.3496970028112,276.91
3749,3749,26/1/2021,10:58:52:608,275.91,31.41,422.02,0.5529999999999999,942.047,424.2191419915147,276.41
3750,3750,26/1/2021,10:58:52:718,276.91,31.47,421.72,0.5529999999999999,942.047,424.08660735482295,276.41
3751,3751,26/1/2021,10:58:52:858,275.91,31.35,436.02,0.5529999999999999,942.047,423.95227199623224,271.01
3752,3752,26/1/2021,10:58:52:936,276.91,31.3,402.82,0.5529999999999999,942.047,423.81631511670906,275.91
3753,3753,26/1/2021,10:58:53:46,275.91,31.32,425.12,0.552,942.047,423.6789138573588,276.41
3754,3754,26/1/2021,10:58:53:155,275.91,31.43,406.72,0.5529999999999999,942.197,423.5402367498816,276.41
3755,3755,26/1/2021,10:58:53:265,276.41,31.39,424.12,0.5529999999999999,942.047,423.4004400601365,277.41
3756,3756,26/1/2021,10:58:53:374,276.41,31.41,421.42,0.5529999999999999,942.047,423.25966917857636,276.41
3757,3757,26/1/2021,10:58:53:483,275.41,31.43,439.42,0.5529999999999999,942.047,423.11806452826033,275.91
3758,3758,26/1/2021,10:58:53:608,276.41,31.39,421.12,0.5529999999999999,942.047,422.97577015741655,276.41
3759,3759,26/1/2021,10:58:53:702,275.91,31.41,421.12,0.5529999999999999,942.047,422.83293786462167,275.91
3760,3760,26/1/2021,10:58:53:858,275.91,31.43,408.92,0.5529999999999999,942.197,422.689722434976,277.41
3761,3761,26/1/2021,10:58:53:921,275.91,31.47,420.22,0.5529999999999999,942.047,422.5462730981117,276.41
3762,3762,26/1/2021,10:58:54:30,276.91,31.41,429.02,0.5529999999999999,942.047,422.4027302017735,276.91
3763,3763,26/1/2021,10:58:54:139,276.41,31.43,406.42,0.5539999999999999,942.047,422.2592284139395,276.91
3764,3764,26/1/2021,10:58:54:249,275.91,31.45,431.82,0.5529999999999999,942.047,422.11589890476637,277.41
3765,3765,26/1/2021,10:58:54:358,275.91,31.47,405.52,0.5539999999999999,942.047,421.97286825965864,277.41
3766,3766,26/1/2021,10:58:54:467,277.41,31.51,435.12,0.5529999999999999,942.047,421.8302582423517,276.91
3767,3767,26/1/2021,10:58:54:608,275.91,31.39,421.42,0.5529999999999999,942.047,421.6881884579106,276.91
3768,3768,26/1/2021,10:58:54:686,276.41,31.45,420.22,0.5529999999999999,942.047,421.54678051723886,276.41
3769,3769,26/1/2021,10:58:54:795,276.91,31.41,424.12,0.5529999999999999,942.047,421.4061591020063,277.41
3770,3770,26/1/2021,10:58:54:905,275.91,31.41,422.02,0.5529999999999999,942.047,421.26645039274047,276.41
3771,3771,26/1/2021,10:58:55:14,276.41,31.41,421.42,0.5529999999999999,942.047,421.12778189394766,276.91
3772,3772,26/1/2021,10:58:55:123,275.91,31.47,425.72,0.5529999999999999,942.047,420.99028299475447,276.91
3773,3773,26/1/2021,10:58:55:233,276.91,31.41,420.52,0.5529999999999999,942.047,420.85408554686995,276.41
3774,3774,26/1/2021,10:58:55:358,276.41,31.61,406.42,0.5529999999999999,942.197,420.7193227874762,276.91
3775,3775,26/1/2021,10:58:55:451,275.91,31.35,421.42,0.5529999999999999,942.047,420.58612425443533,276.41
3776,3776,26/1/2021,10:58:55:607,276.41,31.37,418.92,0.5529999999999999,942.047,420.4546118708132,276.91
3777,3777,26/1/2021,10:58:55:670,276.41,31.35,422.02,0.5529999999999999,942.047,420.32490217732817,276.91
3778,3778,26/1/2021,10:58:55:780,276.91,31.32,407.02,0.5529999999999999,942.047,420.19710920468316,276.41
3779,3779,26/1/2021,10:58:55:889,276.41,31.45,402.82,0.5539999999999999,942.047,420.07134083388536,277.41
3780,3780,26/1/2021,10:58:55:998,276.41,31.57,435.72,0.5539999999999999,942.047,419.9476929429723,280.31
3781,3781,26/1/2021,10:58:56:107,276.41,31.47,421.72,0.5539999999999999,942.047,419.8262529508928,276.41
3782,3782,26/1/2021,10:58:56:217,276.41,31.35,421.12,0.5539999999999999,942.047,419.70711030205575,275.91
3783,3783,26/1/2021,10:58:56:357,277.41,31.41,423.22,0.5539999999999999,942.047,419.59036072167817,276.91
3784,3784,26/1/2021,10:58:56:436,276.91,31.43,406.72,0.5539999999999999,942.047,419.4761031080976,276.41
3785,3785,26/1/2021,10:58:56:545,276.41,31.43,433.02,0.5529999999999999,942.047,419.3644355995378,276.91
3786,3786,26/1/2021,10:58:56:654,276.91,31.45,421.12,0.5539999999999999,942.047,419.2554559451423,276.41
3787,3787,26/1/2021,10:58:56:764,277.41,31.49,438.52,0.5529999999999999,942.047,419.1492676917157,276.41
3788,3788,26/1/2021,10:58:56:873,276.91,31.33,404.32,0.5539999999999999,942.047,419.0459853271797,275.91
3789,3789,26/1/2021,10:58:56:982,275.41,31.45,420.52,0.5539999999999999,942.047,418.9457308982093,276.91
3790,3790,26/1/2021,10:58:57:108,276.91,31.43,419.62,0.5539999999999999,942.047,418.8486262682003,276.41
3791,3791,26/1/2021,10:58:57:202,276.41,31.41,416.82,0.5539999999999999,942.047,418.7547905667524,276.41
3792,3792,26/1/2021,10:58:57:357,275.91,31.33,439.42,0.5539999999999999,942.047,418.6643437941252,276.91
3793,3793,26/1/2021,10:58:57:420,276.41,31.33,404.02,0.5539999999999999,942.047,418.5774117622892,275.91
3794,3794,26/1/2021,10:58:57:530,277.41,31.37,420.82,0.5539999999999999,942.047,418.4941261087319,275.91
3795,3795,26/1/2021,10:58:57:639,275.91,31.51,415.32,0.5529999999999999,942.047,418.4146184664289,276.41
3796,3796,26/1/2021,10:58:57:748,275.41,31.41,421.12,0.5539999999999999,942.047,418.33901733971857,276.91
3797,3797,26/1/2021,10:58:57:857,276.91,31.47,423.82,0.5539999999999999,942.047,418.26745055790525,276.41
3798,3798,26/1/2021,10:58:57:967,276.41,31.37,425.12,0.5539999999999999,942.047,418.2000493290243,276.91
3799,3799,26/1/2021,10:58:58:107,276.91,31.47,408.62,0.5539999999999999,942.047,418.13695048304396,276.41
3800,3800,26/1/2021,10:58:58:186,276.41,31.49,403.42,0.5539999999999999,942.047,418.07829215224274,275.91
3801,3801,26/1/2021,10:58:58:295,276.91,31.43,403.12,0.5539999999999999,942.047,418.0242032664552,276.91
3802,3802,26/1/2021,10:58:58:404,276.41,31.45,403.12,0.5539999999999999,942.047,417.9747944681762,275.91
3803,3803,26/1/2021,10:58:58:514,276.91,31.45,404.62,0.5539999999999999,942.047,417.93015464200005,276.41
3804,3804,26/1/2021,10:58:58:623,276.91,31.45,429.62,0.5539999999999999,942.047,417.8903533133093,276.41
3805,3805,26/1/2021,10:58:58:732,276.91,31.45,405.82,0.5539999999999999,942.047,417.8554487365772,277.81
3806,3806,26/1/2021,10:58:58:857,276.41,31.47,426.02,0.5539999999999999,942.047,417.8254956079151,276.91
3807,3807,26/1/2021,10:58:58:951,276.91,31.39,404.32,0.5539999999999999,942.047,417.8005467994355,276.41
3808,3808,26/1/2021,10:58:59:107,277.41,31.47,403.42,0.5529999999999999,942.047,417.78064993728,276.91
3809,3809,26/1/2021,10:58:59:170,276.41,31.49,402.52,0.5529999999999999,942.047,417.765840098632,276.41
3810,3810,26/1/2021,10:58:59:279,276.41,31.47,404.32,0.5529999999999999,942.047,417.756132869556,276.91
3811,3811,26/1/2021,10:58:59:388,276.91,31.41,404.92,0.5529999999999999,942.047,417.75152220390646,276.91
3812,3812,26/1/2021,10:58:59:498,277.41,31.47,404.62,0.552,942.047,417.7519812315924,276.91
3813,3813,26/1/2021,10:58:59:607,275.91,31.51,408.02,0.5529999999999999,942.047,417.757463408706,276.91
3814,3814,26/1/2021,10:58:59:717,276.91,31.49,411.02,0.5529999999999999,942.047,417.7679043118795,276.91
3815,3815,26/1/2021,10:58:59:857,277.41,31.35,437.62,0.5529999999999999,942.047,417.78322714735083,276.41
3816,3816,26/1/2021,10:58:59:935,276.91,31.51,414.72,0.5529999999999999,942.047,417.8033535809042,276.91
3817,3817,26/1/2021,10:59:0:45,276.41,31.43,421.12,0.5529999999999999,942.047,417.8282121985675,276.41
3818,3818,26/1/2021,10:59:0:154,276.91,31.47,412.22,0.5539999999999999,942.047,417.85773740868444,276.41
3819,3819,26/1/2021,10:59:0:264,276.41,31.35,422.32,0.5529999999999999,942.047,417.8918644822703,277.81
3820,3820,26/1/2021,10:59:0:373,275.91,31.33,409.52,0.5529999999999999,942.047,417.9305273260714,277.41
3821,3821,26/1/2021,10:59:0:482,275.91,31.43,412.52,0.5529999999999999,942.047,417.9736568438593,276.41
3822,3822,26/1/2021,10:59:0:608,276.41,31.49,416.22,0.5529999999999999,942.047,418.0211780815985,276.91
3823,3823,26/1/2021,10:59:0:701,276.91,31.43,420.52,0.5529999999999999,942.047,418.0730097844098,276.91
3824,3824,26/1/2021,10:59:0:873,276.41,31.28,405.82,0.5529999999999999,942.047,418.1290665827392,276.41
3825,3825,26/1/2021,10:59:0:920,276.41,31.28,405.82,0.5529999999999999,942.047,418.1892574780615,276.91
3826,3826,26/1/2021,10:59:1:30,276.41,31.47,405.52,0.5529999999999999,942.047,418.25347937174485,277.41
3827,3827,26/1/2021,10:59:1:139,276.91,31.47,439.12,0.5529999999999999,941.8969999999999,418.32161488626,277.41
3828,3828,26/1/2021,10:59:1:248,275.91,31.43,403.72,0.5529999999999999,942.047,418.3935400623303,277.41
3829,3829,26/1/2021,10:59:1:358,276.41,31.49,433.02,0.5529999999999999,942.047,418.46913257922887,277.41
3830,3830,26/1/2021,10:59:1:467,275.91,31.47,402.82,0.5529999999999999,942.047,418.5482724680768,276.41
3831,3831,26/1/2021,10:59:1:608,276.41,31.47,422.62,0.5529999999999999,942.047,418.6308388611178,277.41
3832,3832,26/1/2021,10:59:1:686,276.41,31.41,423.52,0.552,942.047,418.71670804882797,278.31
3833,3833,26/1/2021,10:59:1:795,277.41,31.47,423.52,0.552,942.047,418.80575627445967,277.81
3834,3834,26/1/2021,10:59:1:904,276.41,31.41,423.22,0.552,942.047,418.89786471540395,277.41
3835,3835,26/1/2021,10:59:2:14,276.41,31.33,410.12,0.5529999999999999,942.047,418.99292020839175,276.91
3836,3836,26/1/2021,10:59:2:123,276.91,31.41,421.42,0.5529999999999999,942.047,419.0908111424238,277.41
3837,3837,26/1/2021,10:59:2:233,276.91,31.45,424.42,0.5529999999999999,942.047,419.19142432978,276.41
3838,3838,26/1/2021,10:59:2:358,276.91,31.43,444.02,0.5529999999999999,942.047,419.29464927008695,276.91
3839,3839,26/1/2021,10:59:2:451,276.41,31.49,424.72,0.5529999999999999,942.047,419.40038831492285,276.91
3840,3840,26/1/2021,10:59:2:608,276.91,31.55,424.12,0.5529999999999999,942.047,419.5085624731929,276.41
3841,3841,26/1/2021,10:59:2:670,276.41,31.39,408.32,0.5529999999999999,942.047,419.6191062819995,281.81
3842,3842,26/1/2021,10:59:2:780,276.91,31.47,411.62,0.5529999999999999,942.047,419.73195620232735,276.91
3843,3843,26/1/2021,10:59:2:889,276.41,31.49,414.42,0.5529999999999999,942.047,419.84704095731394,276.91
3844,3844,26/1/2021,10:59:2:999,276.41,31.49,418.32,0.552,942.047,419.9642786314108,278.31
3845,3845,26/1/2021,10:59:3:108,275.91,31.47,422.02,0.552,942.047,420.0835796613771,276.41
3846,3846,26/1/2021,10:59:3:217,275.91,31.41,423.22,0.552,942.047,420.2048517513031,276.91
3847,3847,26/1/2021,10:59:3:373,276.91,31.45,404.92,0.552,942.047,420.3280022526017,278.31
3848,3848,26/1/2021,10:59:3:436,276.41,31.45,423.22,0.552,942.047,420.45293524100725,276.41
3849,3849,26/1/2021,10:59:3:545,276.41,31.43,402.52,0.5529999999999999,942.047,420.5795467201431,277.81
3850,3850,26/1/2021,10:59:3:654,275.91,31.49,429.62,0.5529999999999999,942.047,420.70772274166114,276.91
3851,3851,26/1/2021,10:59:3:764,276.41,31.53,403.42,0.5529999999999999,942.047,420.83734043266253,276.41
3852,3852,26/1/2021,10:59:3:873,276.41,31.47,422.02,0.5529999999999999,942.047,420.96826892628684,276.91
3853,3853,26/1/2021,10:59:3:983,276.91,31.55,404.62,0.5529999999999999,942.047,421.1003679849518,276.91
3854,3854,26/1/2021,10:59:4:102,275.91,31.43,423.22,0.5529999999999999,942.047,421.2334861870368,275.91
3855,3855,26/1/2021,10:59:4:196,277.81,31.45,423.52,0.5529999999999999,942.047,421.36746247509313,277.41
3856,3856,26/1/2021,10:59:4:352,276.41,31.53,426.02,0.5529999999999999,942.047,421.50213202945235,277.41
3857,3857,26/1/2021,10:59:4:415,276.91,31.32,423.82,0.5529999999999999,942.047,421.63733235782746,279.31
3858,3858,26/1/2021,10:59:4:524,276.91,31.43,405.82,0.5529999999999999,942.047,421.772903847667,276.41
3859,3859,26/1/2021,10:59:4:634,276.91,31.47,425.42,0.5529999999999999,942.047,421.90868433747283,276.41
3860,3860,26/1/2021,10:59:4:743,276.91,31.41,411.02,0.5529999999999999,942.047,422.0445041599305,276.91
3861,3861,26/1/2021,10:59:4:853,276.91,31.53,424.72,0.5529999999999999,942.047,422.1801858895568,275.91
3862,3862,26/1/2021,10:59:4:962,276.41,31.39,418.02,0.5529999999999999,942.047,422.3155462254135,276.41
3863,3863,26/1/2021,10:59:5:102,277.81,31.35,423.82,0.5529999999999999,942.047,422.4503979779576,276.41
3864,3864,26/1/2021,10:59:5:181,276.91,31.43,424.42,0.5529999999999999,942.047,422.58455213195884,276.41
3865,3865,26/1/2021,10:59:5:290,276.91,31.51,424.72,0.5529999999999999,942.047,422.7178199479783,276.41
3866,3866,26/1/2021,10:59:5:399,276.91,31.43,425.42,0.5529999999999999,942.047,422.8500148381613,276.41
3867,3867,26/1/2021,10:59:5:509,277.41,31.45,427.82,0.5529999999999999,942.047,422.9809536009437,276.41
3868,3868,26/1/2021,10:59:5:618,276.91,31.37,434.82,0.5529999999999999,942.047,423.11045835648713,276.41
3869,3869,26/1/2021,10:59:5:727,277.41,31.47,423.82,0.5529999999999999,942.197,423.23835960825477,275.91
3870,3870,26/1/2021,10:59:5:852,276.41,31.39,426.02,0.5529999999999999,942.047,423.3644970393638,275.91
3871,3871,26/1/2021,10:59:5:946,276.91,31.35,423.82,0.5529999999999999,942.047,423.4887165796122,276.41
3872,3872,26/1/2021,10:59:6:118,277.81,31.35,425.42,0.5529999999999999,942.047,423.61086728622206,276.41
3873,3873,26/1/2021,10:59:6:165,276.91,31.37,421.72,0.5529999999999999,942.197,423.73079995635874,276.41
3874,3874,26/1/2021,10:59:6:274,276.91,31.43,429.92,0.5529999999999999,942.047,423.8483666024939,275.91
3875,3875,26/1/2021,10:59:6:383,276.91,31.49,437.02,0.5529999999999999,942.047,423.9634223402179,276.91
3876,3876,26/1/2021,10:59:6:493,277.81,31.47,424.12,0.5529999999999999,942.047,424.0758300760691,275.91
3877,3877,26/1/2021,10:59:6:602,276.41,31.35,423.82,0.5529999999999999,942.047,424.18546220431375,276.91
3878,3878,26/1/2021,10:59:6:711,276.91,31.47,424.42,0.5529999999999999,942.047,424.2921965258868,276.41
3879,3879,26/1/2021,10:59:6:852,276.41,31.41,437.02,0.5529999999999999,942.047,424.3959131257172,275.91
3880,3880,26/1/2021,10:59:6:930,276.41,31.45,424.42,0.5529999999999999,942.047,424.4964967906295,275.91
3881,3881,26/1/2021,10:59:7:40,276.41,31.41,412.22,0.5529999999999999,942.047,424.5938382792202,276.41
3882,3882,26/1/2021,10:59:7:149,276.91,31.49,411.62,0.5529999999999999,942.047,424.68782717879,276.41
3883,3883,26/1/2021,10:59:7:258,276.91,31.49,418.32,0.5529999999999999,942.047,424.77834167786807,276.41
3884,3884,26/1/2021,10:59:7:367,276.41,31.39,423.22,0.5529999999999999,942.197,424.86524527823326,276.41
3885,3885,26/1/2021,10:59:7:477,276.41,31.49,442.82,0.552,942.047,424.948392780138,276.41
3886,3886,26/1/2021,10:59:7:602,276.41,31.51,440.92,0.552,942.047,425.02764263112573,276.41
3887,3887,26/1/2021,10:59:7:696,276.41,31.39,439.42,0.552,942.047,425.10286953560416,276.41
3888,3888,26/1/2021,10:59:7:868,276.41,31.41,423.52,0.5529999999999999,942.047,425.17396905886636,276.41
3889,3889,26/1/2021,10:59:7:915,276.41,31.41,433.32,0.552,942.047,425.2408527141584,276.41
3890,3890,26/1/2021,10:59:8:24,276.41,31.39,423.82,0.5529999999999999,942.047,425.3034409019551,275.91
3891,3891,26/1/2021,10:59:8:133,276.41,31.45,434.82,0.5529999999999999,942.047,425.36165966292197,275.91
3892,3892,26/1/2021,10:59:8:243,276.41,31.47,404.92,0.5529999999999999,942.197,425.41543873166484,276.41
3893,3893,26/1/2021,10:59:8:352,276.41,31.49,437.92,0.5529999999999999,942.047,425.46470683842796,275.91
3894,3894,26/1/2021,10:59:8:461,276.91,31.49,403.72,0.5529999999999999,942.047,425.50938717811255,276.91
3895,3895,26/1/2021,10:59:8:602,276.91,31.39,440.32,0.5529999999999999,942.047,425.54939631553634,276.41
3896,3896,26/1/2021,10:59:8:680,276.41,31.45,436.02,0.5529999999999999,942.047,425.5846478024613,275.91
3897,3897,26/1/2021,10:59:8:790,276.41,31.45,441.52,0.5529999999999999,942.047,425.61506195196785,275.91
3898,3898,26/1/2021,10:59:8:899,276.41,31.55,444.32,0.5539999999999999,941.8969999999999,425.6405762907842,275.91
3899,3899,26/1/2021,10:59:9:8,277.81,31.37,423.82,0.5529999999999999,942.047,425.66114958520654,276.41
3900,3900,26/1/2021,10:59:9:117,276.91,31.47,441.82,0.5529999999999999,942.047,425.67675901556817,276.41
3901,3901,26/1/2021,10:59:9:227,275.91,31.45,413.82,0.5529999999999999,942.047,425.6873942594026,277.41
3902,3902,26/1/2021,10:59:9:352,276.41,31.45,443.42,0.552,942.047,425.6930524040271,276.41
3903,3903,26/1/2021,10:59:9:446,277.81,31.47,423.52,0.552,942.047,425.6937362299298,275.91
3904,3904,26/1/2021,10:59:9:602,276.41,31.39,431.82,0.552,942.047,425.6894553642498,276.91
3905,3905,26/1/2021,10:59:9:665,276.41,31.39,407.32,0.5529999999999999,942.047,425.68022436190597,276.41
3906,3906,26/1/2021,10:59:9:774,275.91,31.51,442.12,0.5529999999999999,942.047,425.6660567223787,275.91
3907,3907,26/1/2021,10:59:9:883,276.41,31.35,441.22,0.5529999999999999,942.047,425.6469653382354,276.41
3908,3908,26/1/2021,10:59:9:993,275.91,31.43,425.12,0.5529999999999999,941.8969999999999,425.6229719072936,276.91
3909,3909,26/1/2021,10:59:10:102,276.41,31.49,439.72,0.5529999999999999,941.8969999999999,425.5941125826903,275.91
3910,3910,26/1/2021,10:59:10:211,275.41,31.43,438.52,0.5529999999999999,942.047,425.56043723443236,276.41
3911,3911,26/1/2021,10:59:10:352,275.91,31.41,441.22,0.5529999999999999,942.047,425.52201140136617,275.91
3912,3912,26/1/2021,10:59:10:430,276.91,31.49,435.42,0.5529999999999999,942.047,425.4789201304551,277.41
3913,3913,26/1/2021,10:59:10:539,276.91,31.43,404.32,0.5539999999999999,942.047,425.4312653611728,276.41
3914,3914,26/1/2021,10:59:10:649,275.91,31.43,432.72,0.5529999999999999,942.047,425.37915454026484,276.41
3915,3915,26/1/2021,10:59:10:758,276.41,31.53,404.32,0.5529999999999999,942.047,425.3226891772699,276.41
3916,3916,26/1/2021,10:59:10:867,275.91,31.45,427.82,0.5529999999999999,941.8969999999999,425.26196020894065,275.41
3917,3917,26/1/2021,10:59:10:977,277.41,31.39,437.92,0.552,941.8969999999999,425.19704961501253,277.81
3918,3918,26/1/2021,10:59:11:102,277.41,31.53,434.52,0.552,941.8969999999999,425.1280392771652,276.41
3919,3919,26/1/2021,10:59:11:195,276.91,31.47,431.22,0.552,942.047,425.05502140313246,277.81
3920,3920,26/1/2021,10:59:11:352,276.41,31.41,421.42,0.552,942.047,424.9781005676725,276.91
3921,3921,26/1/2021,10:59:11:414,276.41,31.51,442.12,0.552,942.047,424.89738987383225,276.41
3922,3922,26/1/2021,10:59:11:524,276.91,31.39,413.52,0.552,942.047,424.8130090662774,276.41
3923,3923,26/1/2021,10:59:11:633,276.41,31.47,422.02,0.5529999999999999,942.047,424.72508236692147,275.91
3924,3924,26/1/2021,10:59:11:743,277.41,31.49,424.12,0.5529999999999999,942.047,424.6337326977317,275.91
3925,3925,26/1/2021,10:59:11:852,277.41,31.43,422.92,0.5529999999999999,942.047,424.5390784597027,276.91
3926,3926,26/1/2021,10:59:11:964,276.91,31.43,414.12,0.552,941.8969999999999,424.4412340865378,275.91
3927,3927,26/1/2021,10:59:12:120,276.91,31.45,444.32,0.552,941.8969999999999,424.34031063167123,276.91
3928,3928,26/1/2021,10:59:12:183,276.91,31.47,423.22,0.5529999999999999,942.047,424.2364200918531,276.41
3929,3929,26/1/2021,10:59:12:292,276.41,31.43,422.32,0.5529999999999999,942.047,424.12968118084837,276.41
3930,3930,26/1/2021,10:59:12:402,277.41,31.47,422.02,0.5529999999999999,942.047,424.02021773860963,276.91
3931,3931,26/1/2021,10:59:12:511,276.91,31.57,422.32,0.5529999999999999,942.047,423.9081531768269,276.91
3932,3932,26/1/2021,10:59:12:620,276.91,31.45,422.02,0.5529999999999999,942.047,423.7936082257544,276.41
3933,3933,26/1/2021,10:59:12:730,276.41,31.47,437.32,0.5529999999999999,941.8969999999999,423.6767024072605,275.91
3934,3934,26/1/2021,10:59:12:855,277.41,31.39,408.32,0.5529999999999999,942.047,423.5575571649327,276.91
3935,3935,26/1/2021,10:59:12:948,276.91,31.43,440.02,0.5529999999999999,941.8969999999999,423.4362966642301,275.91
3936,3936,26/1/2021,10:59:13:105,276.91,31.37,422.32,0.5529999999999999,942.047,423.3130475945911,276.41
3937,3937,26/1/2021,10:59:13:168,277.41,31.45,439.72,0.5529999999999999,942.047,423.18794276315987,276.41
3938,3938,26/1/2021,10:59:13:277,276.91,31.32,421.42,0.5529999999999999,942.047,423.0611253339409,276.41
3939,3939,26/1/2021,10:59:13:386,276.91,31.35,421.42,0.5529999999999999,942.047,422.9327482704495,276.41
3940,3940,26/1/2021,10:59:13:496,276.91,31.39,420.82,0.5529999999999999,942.047,422.80296900054003,276.91
3941,3941,26/1/2021,10:59:13:605,276.91,31.47,420.52,0.5529999999999999,942.047,422.67194408358637,276.91
3942,3942,26/1/2021,10:59:13:714,276.91,31.35,419.32,0.5529999999999999,942.047,422.5398271108092,277.41
3943,3943,26/1/2021,10:59:13:855,277.41,31.39,402.82,0.5529999999999999,942.047,422.4067664941177,275.91
3944,3944,26/1/2021,10:59:13:933,276.41,31.41,418.92,0.5529999999999999,942.047,422.27290010116167,277.41
3945,3945,26/1/2021,10:59:14:43,276.41,31.43,423.82,0.5529999999999999,942.047,422.1383521686504,276.41
3946,3946,26/1/2021,10:59:14:152,274.91,31.35,425.72,0.5529999999999999,942.047,422.00323831335885,276.91
3947,3947,26/1/2021,10:59:14:261,276.91,31.41,423.52,0.552,942.047,421.86767354845404,276.91
3948,3948,26/1/2021,10:59:14:370,276.41,31.47,429.32,0.5529999999999999,942.047,421.73177665396776,276.41
3949,3949,26/1/2021,10:59:14:480,277.41,31.51,419.92,0.5529999999999999,942.047,421.5956716192395,276.91
3950,3950,26/1/2021,10:59:14:605,276.41,31.49,419.32,0.5529999999999999,942.047,421.45948687515687,276.41
3951,3951,26/1/2021,10:59:14:699,277.41,31.43,412.52,0.5529999999999999,942.047,421.3233512862352,276.41
3952,3952,26/1/2021,10:59:14:855,276.91,31.35,405.22,0.5529999999999999,942.047,421.1873877526131,276.41
3953,3953,26/1/2021,10:59:14:917,276.41,31.37,421.72,0.5529999999999999,942.047,421.0517072465631,277.41
3954,3954,26/1/2021,10:59:15:27,276.91,31.49,439.12,0.5529999999999999,942.047,420.9164101327257,276.41
3955,3955,26/1/2021,10:59:15:136,277.41,31.45,404.32,0.5529999999999999,942.047,420.7815956127259,276.41
3956,3956,26/1/2021,10:59:15:245,276.41,31.41,439.42,0.5529999999999999,941.8969999999999,420.64736750360106,276.41
3957,3957,26/1/2021,10:59:15:354,276.41,31.43,414.72,0.5529999999999999,942.047,420.51383378018687,276.91
3958,3958,26/1/2021,10:59:15:464,276.91,31.51,439.42,0.5529999999999999,942.047,420.3811081667072,276.41
3959,3959,26/1/2021,10:59:15:604,276.91,31.41,405.52,0.5539999999999999,942.047,420.24931244531604,276.41
3960,3960,26/1/2021,10:59:15:683,276.41,31.43,420.82,0.5539999999999999,942.047,420.11857327444847,277.41
3961,3961,26/1/2021,10:59:15:792,276.41,31.45,420.82,0.5529999999999999,942.047,419.98901595423797,276.91
3962,3962,26/1/2021,10:59:15:901,276.41,31.45,420.82,0.5529999999999999,942.047,419.8607628195851,276.91
3963,3963,26/1/2021,10:59:16:11,276.91,31.43,419.62,0.5529999999999999,942.047,419.73393590168405,276.41
3964,3964,26/1/2021,10:59:16:120,281.31,31.45,418.92,0.5539999999999999,942.047,419.60865804764677,276.91
3965,3965,26/1/2021,10:59:16:229,276.91,31.39,419.32,0.5529999999999999,942.047,419.485052205166,276.41
3966,3966,26/1/2021,10:59:16:354,276.41,31.37,439.42,0.5529999999999999,942.047,419.3632428116159,276.41
3967,3967,26/1/2021,10:59:16:448,276.41,31.28,420.22,0.5529999999999999,942.047,419.24336161147437,276.91
3968,3968,26/1/2021,10:59:16:604,277.81,31.39,403.72,0.5529999999999999,942.047,419.1255505045285,276.91
3969,3969,26/1/2021,10:59:16:667,276.91,31.47,432.12,0.5529999999999999,941.8969999999999,419.00995492482,276.91
3970,3970,26/1/2021,10:59:16:776,276.41,31.37,405.22,0.5539999999999999,942.047,418.8967174998838,276.91
3971,3971,26/1/2021,10:59:16:885,277.41,31.47,419.92,0.5539999999999999,942.047,418.78597749791976,276.91
3972,3972,26/1/2021,10:59:16:995,276.91,31.39,419.32,0.5529999999999999,942.047,418.6778704225625,277.81
3973,3973,26/1/2021,10:59:17:104,276.91,31.51,412.52,0.5529999999999999,942.047,418.5725281612775,275.91
3974,3974,26/1/2021,10:59:17:214,276.91,31.47,406.72,0.5529999999999999,942.047,418.4700787046452,276.41
3975,3975,26/1/2021,10:59:17:354,277.41,31.37,406.42,0.5529999999999999,942.047,418.37064139282944,275.91
3976,3976,26/1/2021,10:59:17:432,276.41,31.43,402.82,0.5529999999999999,942.047,418.2743207027733,277.41
3977,3977,26/1/2021,10:59:17:542,276.91,31.37,418.62,0.5529999999999999,942.047,418.1812035264062,276.91
3978,3978,26/1/2021,10:59:17:651,277.41,31.33,406.42,0.5529999999999999,942.047,418.091361432403,276.91
3979,3979,26/1/2021,10:59:17:761,277.41,31.43,441.22,0.5529999999999999,942.047,418.0048570516433,276.41
3980,3980,26/1/2021,10:59:17:870,276.41,31.45,421.42,0.5529999999999999,942.047,417.9217542083617,277.81
3981,3981,26/1/2021,10:59:17:979,276.91,31.37,406.12,0.5529999999999999,942.047,417.8421257316288,276.91
3982,3982,26/1/2021,10:59:18:120,278.31,31.39,402.52,0.5529999999999999,942.047,417.76604823366137,276.91
3983,3983,26/1/2021,10:59:18:198,276.41,31.39,403.42,0.5529999999999999,942.047,417.69358808731073,276.41
3984,3984,26/1/2021,10:59:18:354,276.91,31.41,408.02,0.5529999999999999,942.047,417.6247926226261,276.41
